window_start,utc_hour,symbol,n_B,n_S,mu_B,mu_S,phi_BB1,phi_SS1,phi_BS1,phi_SB1,phi_BB2,phi_SS2,phi_BS2,phi_SB2,eta,loglik,month,date
1767740400.0,23,,16151,13914,0.8671380835443504,0.8300133738546974,0.7442436510850626,0.7044660845670621,,,,,0.030861086676501837,0.02023448649655268,0.8010170914429701,,2026-01,20459
1767744000.0,0,,18236,28857,1.0549612823530927,1.6936814465760415,0.6884865833658952,0.7497534934435741,,,,,0.019253691162089054,0.02996857337859784,0.7897406290450321,,2026-01,20460
1767747600.0,1,,27162,28564,1.2939974413951831,1.6324387866883514,0.7561706204647625,0.7492754614697605,,,,,0.020536074715597045,0.03260129128439674,0.8147893822075334,,2026-01,20460
1767751200.0,2,,22481,17869,1.0414749770459386,1.1186269713397676,0.767998414161821,0.6941622453916645,,,,,0.02767514171208442,0.029370781414641,0.8227189956170236,,2026-01,20460
1767754800.0,3,,12839,11228,0.9098622258229478,0.6753175166250805,0.6819172032277335,0.7181045528798765,,,,,0.01967496794831507,0.02601629699279496,0.7750886104409854,,2026-01,20460
1767758400.0,4,,11490,10872,0.7233725124724428,0.7665056647089176,0.6960767676783726,0.670713945250817,,,,,0.020196437004276396,0.02923885827878456,0.7599363989536281,,2026-01,20460
1767762000.0,5,,10384,10524,0.7879966524306186,0.7938157323451294,0.645352206952017,0.6490055228677355,,,,,0.023636888464639377,0.02705830145728317,0.7270644690161471,,2026-01,20460
1767765600.0,6,,11210,8174,0.800008112489421,0.7897215926308803,0.6710082348673477,0.5759064287624678,,,,,0.01803362848798802,0.012973026438307078,0.7359297907971243,,2026-01,20460
1767769200.0,7,,11600,8428,1.219937841760629,1.1916861752022647,0.5541762384960446,0.41125055689914986,,,,,0.016152239567171534,0.007089364776410762,0.6150831818966178,,2026-01,20460
1767772800.0,8,,10601,11089,1.0626917285630355,1.2829049773679793,0.5221894986877256,0.5193538179835856,,,,,0.007412632312067575,0.019803729155548393,0.6200887121806719,,2026-01,20460
1767776400.0,9,,26530,35230,1.667355291800912,1.4305739132665427,0.6715637214956728,0.8196186126344709,,,,,0.009473336579370046,0.03383527428055431,0.848857293371509,,2026-01,20460
1767780000.0,10,,17583,12806,1.453648414264834,0.9151371949574222,0.6439762621803845,0.6604148232931523,,,,,0.015899984207361956,0.018811759571653926,0.7277559991189904,,2026-01,20460
1767783600.0,11,,13130,10915,1.1494584831186228,0.9107178935369488,0.6476686161434596,0.6230159268825355,,,,,0.015262049471802857,0.00844813044058066,0.6898170320159535,,2026-01,20460
1767787200.0,12,,11495,11372,1.0598738930653901,0.9765641175331019,0.578829436272175,0.601282201903298,,,,,0.025845129368193505,0.03331261039639867,0.682933018072123,,2026-01,20460
1767790800.0,13,,17668,15040,1.7285126663873307,1.229725701218149,0.579552552166349,0.5934425835405296,,,,,0.02341339899207864,0.02959982767587905,0.6878136314448163,,2026-01,20460
1767794400.0,14,,47808,48274,2.0950800009437773,1.882854492535142,0.7750994160942093,0.7969315115785228,,,,,0.025442962548984392,0.03469569913996187,0.8541840927200467,,2026-01,20460
1767798000.0,15,,53230,53922,2.013032002076024,1.633207521109789,0.7993533478177903,0.8152769508516228,,,,,0.02864924944556843,0.038442718935258816,0.8804019153876882,,2026-01,20460
1767801600.0,16,,30670,30587,1.6028230370644254,1.4611152002210592,0.753388735750334,0.7601150736819899,,,,,0.031192964523056164,0.0350490400164818,0.818182301428938,,2026-01,20460
1767805200.0,17,,22467,21733,1.285643661553699,1.172587547596482,0.7253497570596288,0.7445946111413663,,,,,0.023909480976530978,0.02983906728156611,0.8019912533842107,,2026-01,20460
1767808800.0,18,,22717,28474,1.0628602145070098,1.1107685131622624,0.7449270588472001,0.8075027690245977,,,,,0.012444333364512908,0.02796008619671767,0.8534527395252144,,2026-01,20460
1767812400.0,19,,21773,19651,1.1790845460190984,0.969536367637649,0.7457789774705469,0.7580967497020361,,,,,0.013173079559765637,0.016564633703959577,0.819126487487375,,2026-01,20460
1767816000.0,20,,17255,18305,0.9749293993294369,0.9326073142461612,0.7485067048664003,0.7581930247640105,,,,,0.0038183486895579316,0.004389095744832936,0.80577295937637,,2026-01,20460
1767819600.0,21,,10486,9065,0.990445659379479,0.7537424429288141,0.6128710649320885,0.648973262639907,,,,,0.0005500899985434117,0.0002848452892710088,0.6960775795122554,,2026-01,20460
1767823200.0,22,,15653,13460,0.9446110513375037,0.7698204262829237,0.7292918020977006,0.7164061354420248,,,,,0.013310350952406978,0.013235729159001236,0.7873551729586722,,2026-01,20460
1767826800.0,23,,23320,15796,1.058725084869486,0.7746109420996666,0.7927599268075152,0.7442841016141257,,,,,0.021134702599430406,0.02663684481298517,0.8341398108341451,,2026-01,20460
