window_start,utc_hour,phi_SB2,phi_BS2,phi_BB1,phi_SS1,eta,mu_B,mu_S,n_B,n_S,month
1770508800.0,0,0.014295977841851623,0.013648669904535065,0.7862912911217168,0.8089342464028296,0.8379202623975675,1.2088160291220345,1.028417418349703,24635,23830,2026-02
1770512400.0,1,0.012024640168486764,0.013356381255820834,0.8095155405525464,0.8063320843014342,0.8447098793202698,1.0617652329892948,0.80226682922987,23762,19570,2026-02
1770516000.0,2,0.00961130976464545,0.02093183013804492,0.7719603318647372,0.8066198929161432,0.8310228612355621,1.063368511717966,0.9106898054417838,19530,21493,2026-02
1770519600.0,3,0.010886987375801651,0.01533997443950704,0.7648701190235401,0.81265001229496,0.843592058966035,1.0357372384956747,0.8209383726807591,17761,20339,2026-02
1770523200.0,4,0.016183482025370805,0.01610760029997053,0.7300093802768021,0.7431047788065632,0.790120923916146,1.006669183422,0.714053015337126,14896,13081,2026-02
1770526800.0,5,0.00907632335422061,0.01552719750925506,0.7279117627957503,0.7534685218203806,0.7922734576607389,0.8693878024635567,0.7797767403555723,12844,14666,2026-02
1770530400.0,6,0.010687018443376018,0.02479025854310272,0.8045953441629362,0.8573027686078336,0.8803725003973165,1.0681246052326594,0.8979745376783433,22783,30639,2026-02
1770534000.0,7,0.013801454528409399,0.026224346641999276,0.7544649889142073,0.7933342390997066,0.8389076712832988,1.333192559361227,0.9812386631416993,21922,24833,2026-02
1770537600.0,8,0.022814502381631845,0.04055189518290224,0.8401018111273748,0.8282373184651552,0.9003208727878269,1.6670687128757493,1.2945854713024194,51643,51281,2026-02
1770541200.0,9,0.010556791060384294,0.025938141796900276,0.7919126084487399,0.8181509248444698,0.8514005683491396,1.5117133643819987,1.2845108162808903,30943,34793,2026-02
1770544800.0,10,0.019576491599629195,0.01859092421195473,0.8065710418905294,0.8410342536729196,0.8769421439675957,1.4921301121386288,0.9237433087729536,35001,31656,2026-02
1770548400.0,11,0.01938904217917075,0.02943447359617006,0.8093449576410915,0.8355957734308255,0.8664825262355776,1.8688175771310525,1.2893820822537203,43029,36682,2026-02
1770552000.0,12,0.013411137824661091,0.028174742816435065,0.7679613938151284,0.7819933976541796,0.8200932335424719,1.662232694724956,1.2093986869788054,28753,27719,2026-02
1770555600.0,13,0.016650524197172334,0.032212464758277215,0.7640450509970483,0.7623259884161758,0.8225343833958735,1.7772270423194105,1.3965959549356133,31482,30781,2026-02
1770559200.0,14,0.016293259212062823,0.0169123791545725,0.7501692662644354,0.7978519105822136,0.8219729146527246,1.6116575937091822,1.2945988543826354,27561,27637,2026-02
1770562800.0,15,0.01860943965309958,0.01333478650627345,0.8117124135611621,0.7920899983989217,0.8448765079207676,1.6499123409511725,1.4799774709556417,37374,34156,2026-02
1770566400.0,16,0.03451066692881974,0.02798306375182875,0.7882865386825777,0.8277815851895415,0.8731717124722544,1.5222633261639176,1.43703398738807,37742,42276,2026-02
1770570000.0,17,0.013196081564807201,0.012113685044513397,0.8015149782058395,0.8188657034071265,0.8437813468897715,1.4482269340527687,1.143582310975438,30380,27685,2026-02
1770573600.0,18,0.019809829141290633,0.02546503858914709,0.793466193128051,0.8355591223808497,0.86907617309861,1.3341500894310019,1.0983517484488046,29908,33512,2026-02
1770577200.0,19,0.01146607451187956,0.016658744356628213,0.7455879551876957,0.8099417276490842,0.8369789935191272,1.236153082086627,0.9475141249066719,19783,22907,2026-02
1770580800.0,20,0.025103185955187297,0.012596946531094753,0.7586939017875186,0.8419891430526892,0.8644493058905607,1.1888915636608004,0.905708270690954,23416,25344,2026-02
1770584400.0,21,0.01894113984775218,0.01945447580421358,0.7601186376495888,0.8026556078679363,0.8267789580328182,1.1202791089364657,0.9519671804233707,20870,21695,2026-02
1770588000.0,22,0.016504321386072326,0.015229136685088308,0.7623670562832313,0.7457788817596332,0.7980531953599972,1.3961724767074324,0.8926508750856701,24591,16287,2026-02
1770591600.0,23,0.04232090906830595,0.034619980309458,0.8611381011014053,0.8724025112908375,0.9444322018432982,1.4515094873883512,1.4194796951483728,91840,100178,2026-02
1770595200.0,0,0.013682572279812904,0.025766160953859744,0.856144924533833,0.8634369261690393,0.9044986065357079,1.4008369724067802,1.0606192613839094,45547,48270,2026-02
1770598800.0,1,0.019631692676452477,0.028521609152632254,0.8552063090427137,0.8713145859551732,0.9167860574100606,1.2576378750527049,1.1595904693955392,48150,52674,2026-02
1770602400.0,2,0.026258368248007417,0.015447339522034165,0.8358720428768455,0.838229398487671,0.880965966129211,1.3723803336616016,1.3277429772193317,42676,37111,2026-02
1770606000.0,3,0.019454427565418243,0.02185100669324641,0.8666460295459986,0.805469380123058,0.8876597019760886,1.2479890414675316,1.2941231870129148,42348,32561,2026-02
1770609600.0,4,0.017126882359419945,0.012671906630043663,0.7916545485318547,0.7933586235060052,0.8313020199930814,1.0710171309310537,1.0628634119264004,22452,23063,2026-02
1770613200.0,5,0.01078134618870816,0.006896890780452916,0.808802757631386,0.7793353465505928,0.8227657060231295,1.187167050761425,1.1311732144824922,25570,20400,2026-02
1770616800.0,6,0.014993711240964097,0.023040836509720882,0.773902717984725,0.8181759337789508,0.8464442503975353,1.232066191421567,1.3116132582121465,25467,32841,2026-02
1770620400.0,7,0.01692060758643237,0.023875260413772182,0.7781403208022444,0.7802641269276422,0.8187394907971803,1.3905720190448825,1.5908077695968386,27572,31108,2026-02
1770624000.0,8,0.030129985918503313,0.02557048875672507,0.7733172067606957,0.8680577530438661,0.8967821359765878,1.859277302211406,1.2521046080948182,45876,50616,2026-02
1770627600.0,9,0.009561300870969578,0.01623744281923651,0.7862302591671562,0.8532586129032265,0.865553487625174,1.53864409099062,1.532496840867467,30725,44213,2026-02
1770631200.0,10,0.02798702706676783,0.01961841932807648,0.8003775628885847,0.8817489645079057,0.9192647099857626,1.9988294648605518,1.6976433291114983,54886,73686,2026-02
1770634800.0,11,0.019905596943354528,0.021255246422265197,0.7925054098020772,0.8373949241521514,0.8604550483497247,1.8148904200182367,1.2118972987085581,37599,34912,2026-02
1770638400.0,12,0.023054956019371815,0.017183344592092968,0.7819406559748715,0.8080640822659326,0.8432467673150493,1.7325239224211784,1.1968340052778559,33337,28953,2026-02
1770642000.0,13,0.022816567182108775,0.02160917611368614,0.7771826564929131,0.8345937117245138,0.8599793789714308,1.5068433434725084,1.3639509289478902,30688,36144,2026-02
1770645600.0,14,0.026098458572857912,0.030472428109695436,0.8657907335878334,0.8855660076812374,0.9267057164216831,2.0549086311001363,1.8190636738669366,94551,98074,2026-02
1770649200.0,15,0.02466597906717057,0.03507264738850355,0.8565910722992949,0.8543980389999107,0.9106627546159533,1.859674509374493,1.5964358486452497,67186,66429,2026-02
1770652800.0,16,0.023588006975981315,0.038718806232834004,0.8537102495642651,0.8503360383594583,0.9104349487444184,1.6819301612013915,1.3478146480597044,65219,62894,2026-02
1770656400.0,17,0.023813085831862372,0.03395504688928512,0.8613996385911803,0.8381798534252226,0.9089525246710832,1.5738563791370546,1.4607540355887918,64230,59215,2026-02
1770660000.0,18,0.026989241112474582,0.024942459376553993,0.8471084744317677,0.8436092802158943,0.9117747115354063,1.2786758554369257,1.3754858025754118,54001,51642,2026-02
1770663600.0,19,0.013616442170594054,0.020337772897850895,0.8543723305654365,0.8267691894992008,0.8836184711736774,1.3852068598250633,1.178965690952343,43161,34946,2026-02
1770667200.0,20,0.020534961063620644,0.018655176757066117,0.8475295568496485,0.8564010173054855,0.8950723300965157,1.118554883197948,1.0822928964899892,36700,38188,2026-02
1770670800.0,21,0.024335534061887414,0.012119490130423856,0.8037150723341173,0.8334405409022757,0.8628245099796737,1.2490651881667147,1.2063191475599797,32934,31248,2026-02
1770674400.0,22,0.018824266166158045,0.009797672557971194,0.7796370716398912,0.7680629290745616,0.8204358423870852,1.0539805142347034,0.9751684228424987,22114,19376,2026-02
1770678000.0,23,0.019263676279519283,0.005843064951215271,0.7115575459867775,0.7465287311331206,0.8009521261069344,1.0443602451877285,0.897133229988521,15642,16476,2026-02
1770681600.0,0,0.016277207731505063,0.007576200951684865,0.7430551838009469,0.7920911055375511,0.837211578003244,1.2364150961927625,0.8287662330473616,21575,19294,2026-02
1770685200.0,1,0.016787888450270926,0.019101944400072967,0.8272448947919143,0.7505041328383304,0.8457892398137001,1.1239055106600868,1.0270387820391844,28046,20315,2026-02
1770688800.0,2,0.015632387876394583,0.02042980708378132,0.7558536226633915,0.7554142188322231,0.7993121760277118,1.0097214740542892,1.0359894282110667,18062,18891,2026-02
1770692400.0,3,0.031373022938669226,0.014918749932668769,0.7873513039025368,0.838348704119403,0.8650121605343888,1.2984890760982208,1.1951618085144093,34422,33495,2026-02
1770696000.0,4,0.012902872149840839,0.011372485408962633,0.764721416278974,0.7203411862942691,0.7893081807574023,1.1041833034348574,1.1776979813421773,19761,16871,2026-02
1770699600.0,5,0.025671098508382412,0.030381510924270872,0.7418983403591828,0.7879904586071633,0.8218437336680481,1.1416649876252019,1.023160491030333,20686,22247,2026-02
1770703200.0,6,0.041892108066789745,0.023088901003897936,0.7804546795899288,0.8373742002471054,0.8747113595691276,1.5094412122987964,1.2449450520559808,38063,38092,2026-02
1770706800.0,7,0.01666916878388038,0.019341682799125445,0.7083278186025338,0.7372322568781197,0.7646076774601741,1.689848836515411,1.413576298820837,23488,22697,2026-02
1770710400.0,8,0.014852152651387054,0.027694534272723982,0.7300806679087606,0.7327006070416258,0.7679573213741302,1.461865056882678,1.6272470548610134,22884,24634,2026-02
1770714000.0,9,0.01817336554494539,0.019245869485572418,0.7083502107649696,0.7399414768789612,0.7660560192030892,1.3823280011262593,1.3573975238999059,19676,21702,2026-02
1770717600.0,10,0.011092036822725847,0.008758136273605782,0.6167037813039531,0.7123332955689473,0.7361422334954895,1.4635883312185622,1.1441623262139664,15437,16114,2026-02
1770721200.0,11,0.03398489246900988,0.02472689197005792,0.6948863800034644,0.8135228589750468,0.8481907366758705,1.6101503059033249,1.0131471928081197,24953,27015,2026-02
1770724800.0,12,0.022811023276032537,0.01968036728981162,0.7047185693691717,0.7665993024579255,0.796931655640842,1.8262890358647148,1.2442737932605255,24895,23010,2026-02
1770728400.0,13,0.020837389429052215,0.02051767090603302,0.7685640299126973,0.7650025643369129,0.8103983410086898,1.7072443245534175,1.3199375614836222,31847,26659,2026-02
1770732000.0,14,0.03948646843301592,0.030121922458268658,0.8329041914779477,0.8726983734545749,0.9332430512006039,1.6151450344357778,1.559152381408258,72114,76776,2026-02
1770735600.0,15,0.029706252759181272,0.03868419758624167,0.8660377423630731,0.8517993961116842,0.9189468654830373,1.5422943253272638,1.4460185694379568,69126,66197,2026-02
1770739200.0,16,0.01671563001407047,0.024287447831291612,0.8521765719098737,0.8236765129977691,0.8847163147171363,1.643432650117851,1.4658596529661692,50635,45402,2026-02
1770742800.0,17,0.016919323249385932,0.02175628130054872,0.8277453888332391,0.7696855539157172,0.8539602668070225,1.311834502266895,1.641894700994343,34407,32326,2026-02
1770746400.0,18,0.031184656643435064,0.024831424521099116,0.7998217328735088,0.8181884013626406,0.8621075121252593,1.3312064813941267,1.667613008167613,35124,42565,2026-02
1770750000.0,19,0.016338381130150802,0.017511329487740607,0.794891412639568,0.7782928563764523,0.8376138628142535,1.2570944230976238,1.4126158985760602,29147,28604,2026-02
1770753600.0,20,0.01960545860398159,0.010544228608206386,0.77988451781606,0.8133355111150361,0.8395449136232689,1.1210432200117562,0.8601414543213023,22207,20448,2026-02
1770757200.0,21,0.026557134023843226,0.017309764912812508,0.7274434308681259,0.8049807331410954,0.8418844220864984,1.0639236710941957,0.7343831698502771,18121,17996,2026-02
1770760800.0,22,0.013277631755882991,0.02192879662880807,0.6882937009114124,0.7597138993278031,0.7937025726560966,0.9918114916489353,0.690189452115458,13241,13185,2026-02
1770764400.0,23,0.01280184399808112,0.016113335121137825,0.6567563113193877,0.7447530687345221,0.7828345538017109,1.0198498526280646,0.6388320732130033,12494,11344,2026-02
1770768000.0,0,0.006013005123342536,0.017024064604846588,0.7566313893217576,0.7865428165319983,0.8169672173588723,1.0782072223757864,0.8714619409749208,18585,18515,2026-02
1770771600.0,1,0.007518978303909939,0.01867640904645676,0.6821268119667129,0.8256333559812228,0.8538321490026477,1.166852475717059,0.675241883018613,14660,18645,2026-02
1770775200.0,2,0.011200910420805643,0.01828510281167423,0.7043681001554741,0.832791908634411,0.8537158220096378,1.164807583467959,0.8059473377904255,17171,21789,2026-02
1770778800.0,3,0.038065160048212594,0.02062031121891561,0.7317521401114546,0.8404751437598753,0.8697869284368204,1.349752234850365,0.8481267239115732,25581,26141,2026-02
1770782400.0,4,0.035767928316661146,0.030868792723499412,0.7953762304865023,0.8556121875028662,0.8850698906181804,1.7192419117743172,1.2862449081771976,44610,45027,2026-02
1770786000.0,5,0.027748999302397753,0.01575060977362596,0.7366742275215462,0.7773607512994668,0.793267744043241,1.669944127426792,1.4643716128509077,26805,26153,2026-02
1770789600.0,6,0.039595830233389244,0.020709924350476656,0.777684561145594,0.8702493455555413,0.8953727185249224,2.1393280612885963,1.2925902609659758,50054,49597,2026-02
1770793200.0,7,0.020260930303482104,0.02014357490540992,0.7360827486722172,0.7964922506735568,0.8362375435627873,2.3841025923152124,1.080498542426413,36874,27369,2026-02
1770796800.0,8,0.01926769685390568,0.021117898961676266,0.7205108990500199,0.7899301304327294,0.8105554154676133,1.9188584918924951,1.3986741544588384,28896,28755,2026-02
1770800400.0,9,0.025217024257018057,0.019736470455393566,0.6769805279401422,0.774614222505856,0.7972425528312108,1.9570366263221246,1.2122374636585072,25259,23380,2026-02
1770804000.0,10,0.03429720347844493,0.013691932324993014,0.7132707066140379,0.8402289233652119,0.8615008775513139,2.3473962952150424,1.2407867224913183,35338,34427,2026-02
1770807600.0,11,0.03345388251887626,0.01891173275333483,0.7153010407637113,0.7534338208778195,0.7920041508473197,2.4618962925533547,1.228403878547476,36342,23143,2026-02
1770811200.0,12,0.027362278323136844,0.0215108198591616,0.7333564564523786,0.7775128868679585,0.8123174569490015,2.1441105621254497,1.2907619278865088,34712,27316,2026-02
1770814800.0,13,0.03537025871542413,0.03888164786443857,0.8335807084496157,0.8532153684715396,0.9009347226066485,2.0155689400961077,1.4529423258732779,61313,59088,2026-02
1770818400.0,14,0.019010309423188158,0.046247330179017956,0.8531339321037802,0.8760551366403453,0.9550394087607497,2.3483135170037968,1.0429993090607999,120791,124567,2026-02
1770822000.0,15,0.036386077663842914,0.027955275294903936,0.8609247628797344,0.8937885873186413,0.9567513289654266,2.3897036314550912,1.516285075724732,114502,120884,2026-02
1770825600.0,16,0.020342975258091308,0.028903808024116587,0.830548637171034,0.8632775486564411,0.8955423313360193,2.4922825943753324,1.8963904432011576,76465,71817,2026-02
1770829200.0,17,0.018309501096164256,0.014310740726689485,0.8377281708893506,0.8440473590004123,0.8739514992917621,2.4033068085985367,1.7822680185993989,64130,52867,2026-02
1770832800.0,18,0.01606949247679205,0.018466061235157472,0.8364070126961439,0.8458646898669007,0.8845621569855754,1.8645755272964795,1.2687907838245414,50424,44604,2026-02
1770836400.0,19,0.015345671234733958,0.03438932701276446,0.8295211100035452,0.8711906326584168,0.906840494114348,1.6435406688902716,1.231697804859472,48048,59035,2026-02
1770840000.0,20,0.008893515550572152,0.015463135339641774,0.7725507203518454,0.7952960607937632,0.8320802605161202,1.364675583821961,1.8843679154544304,29260,39870,2026-02
1770843600.0,21,0.001609542900676836,0.01897982229932203,0.8458697853655717,0.8632782696980695,0.9029207808498915,1.7326878729442574,1.102267070996818,42850,49210,2026-02
1770847200.0,22,0.010009192294165623,0.022166432564098327,0.7649891830638924,0.8071019286603734,0.8451932427193161,1.1220809625213868,1.0474910838207867,21755,26691,2026-02
1770850800.0,23,0.02337982742034765,0.02161503799790194,0.7724197237391677,0.8437029777188211,0.878974875213752,1.2204515909951144,0.8899698612085488,26153,29604,2026-02
1770854400.0,0,0.01175002426178591,0.020866577252504,0.7887824596900456,0.828824638655096,0.8548604059811957,1.3006089528111477,0.9234306758688429,26119,25761,2026-02
1770858000.0,1,0.012539350188796103,0.020604985986505585,0.8081217473901774,0.8320668191561836,0.8588505443463103,1.2910900415629905,0.9547455612527054,28377,27399,2026-02
1770861600.0,2,0.012569240814509093,0.012679295202502123,0.7535227691278924,0.8130418634102723,0.8335521451540995,1.4185913681430606,1.0727169198669584,24048,24718,2026-02
1770865200.0,3,0.021616476377866803,0.017905888868936803,0.7088414855541001,0.7152960674922055,0.7491785075611632,1.5046761947106502,1.441161408992186,21893,20522,2026-02
1770868800.0,4,0.02252179468851393,0.012310777014811964,0.738068766906127,0.7863927197152313,0.802808234313784,1.8252321526618658,1.4231792053690964,28742,27086,2026-02
1770872400.0,5,0.027192207852365768,0.01559348270485718,0.7357384173920734,0.7575460281201276,0.7878585575084197,2.0761399149295987,1.6253183798382964,34578,27243,2026-02
1770876000.0,6,0.01869814314753638,0.014564786526005263,0.6511974657217269,0.6927656173432791,0.7271107060457163,2.0769336872618394,1.8592157737615642,27797,24469,2026-02
1770879600.0,7,0.005582111052533724,0.008176314936956008,0.5726549081764134,0.6490604319567445,0.6900802508638468,2.1792320048271328,2.1469479716031,25852,23522,2026-02
1770883200.0,8,0.01829404459428001,0.0230137486491224,0.6214996355559411,0.7200401931340247,0.7403775080793625,2.032022344770473,1.7555033189399416,25971,25660,2026-02
1770886800.0,9,0.01885781940439734,0.03084207403058277,0.6788569583579259,0.7071291664594636,0.7383550336391713,2.0878108941419877,1.6788114593056416,26819,24586,2026-02
1770890400.0,10,0.013815826257337625,0.026451923660091383,0.7043462699454125,0.6946167703710853,0.7389702857711673,2.3719477931139705,1.669566820753259,32080,24028,2026-02
1770894000.0,11,0.03231260355048211,0.0258787812885567,0.6478170108053599,0.6329153913217751,0.6876445729217823,4.055042028163698,3.4066239627857415,47383,38449,2026-02
1770897600.0,12,0.023472914676406987,0.03243901934988764,0.52212034951625,0.5874638062393539,0.6120886757603212,4.0141313512046555,3.653399979888974,35856,34928,2026-02
1770901200.0,13,0.01944221139269871,0.031203227142796133,0.7070931310246183,0.7273221480750894,0.7706210636401085,2.332141386175188,2.260851345730263,35414,36817,2026-02
1770904800.0,14,0.020178310850877335,0.021740708685207725,0.7965044635830537,0.8293775538092529,0.8703377647642437,2.4737878136512754,2.125771810207046,60187,59824,2026-02
1770908400.0,15,0.03882550673360635,0.014699252426064398,0.8066083266786812,0.836489602374771,0.8889727356246508,2.5395104630624585,2.3389522966717156,70188,73299,2026-02
1770912000.0,16,0.03657393754762472,0.013416246996629666,0.7938173901200244,0.8680229885136664,0.9280497251386791,3.129965246529334,2.5463302545659237,108028,120060,2026-02
1770915600.0,17,0.034848864989054686,0.01713212635966706,0.788221888229089,0.8545170978610847,0.8772635318158606,2.939707796756924,2.113517724191113,68534,67627,2026-02
1770919200.0,18,0.03459525716600317,0.018288454305037866,0.8075309568000378,0.8464699163522228,0.8938389965454018,2.0507154612856064,1.5776489759262802,60293,55424,2026-02
1770922800.0,19,0.020121012171944598,0.02450828837938135,0.7967389859879126,0.8339223048841978,0.8746331857228546,1.840482565167015,1.2815687839375638,40582,40778,2026-02
1770926400.0,20,0.012554009504190094,0.006517125036223783,0.8269134187781273,0.8771544500665303,0.8977628739921891,1.546602251782556,1.0732739210301336,39945,39993,2026-02
1770930000.0,21,0.006730560751767625,0.016310202653248628,0.7868172664369811,0.7969725086286226,0.8287019181330249,1.4141974505650003,0.8522484538616968,27632,19817,2026-02
1770933600.0,22,0.013266070636389909,0.021555688867115296,0.8038577013489983,0.7880453038829911,0.8408323327603874,1.3108535764717884,0.7961829932241437,28626,19665,2026-02
1770937200.0,23,0.014886396813375698,0.01220770007508734,0.7781138753908202,0.8415599749117206,0.8622781323703242,1.3918485606760025,0.8820053710825707,27749,25086,2026-02
1770940800.0,0,0.00957421267982083,0.01041900096447408,0.7458893486316965,0.8121927812969645,0.8329776392647263,1.927799263891601,1.234968219699558,31213,29764,2026-02
1770944400.0,1,0.013508135190166136,0.014760133775025955,0.7279584402368401,0.8058881034549578,0.8447971532067454,1.9319057913131006,1.0520331565227241,37637,27238,2026-02
1770948000.0,2,0.010169921250407377,0.013299796839531815,0.674031312025745,0.7311240768741532,0.75460766179524,1.7462624724351825,1.5003277791821572,25189,22505,2026-02
1770951600.0,3,0.010596681645753362,0.011005860482702306,0.6693995048975839,0.7564175210164688,0.7724481540788737,1.746233952798631,1.5477978487114419,22341,25429,2026-02
1770955200.0,4,0.015622821421912842,0.016094972247115806,0.5860696006167494,0.6771666046081795,0.704320086912872,1.7675655731016975,1.6723102706004012,19332,21243,2026-02
1770958800.0,5,0.00982054829113019,0.009738202058303417,0.6101572596028987,0.6580608881379579,0.6749994441976358,1.8167606367114295,1.8192988307076372,20076,20306,2026-02
1770962400.0,6,0.010286131106178474,0.008888523038928535,0.7189698055571059,0.679085815253051,0.7487985524600484,1.9087746761197408,1.7073790655788617,28321,21133,2026-02
1770966000.0,7,0.021006043837295388,0.01699039736025996,0.6710736514864121,0.6782535052809965,0.7078290396529461,2.248237766420926,1.9977175868307602,28297,24438,2026-02
1770969600.0,8,0.024893051897968376,0.01628542249648791,0.729231189757148,0.688725866703297,0.756998010297774,1.7846662560273843,1.8187416910242928,27935,24220,2026-02
1770973200.0,9,0.014451712901174732,0.019060820435459414,0.7368685282027283,0.7094798986115408,0.761891639588768,1.8299444343337763,1.6924645811605967,28004,24460,2026-02
1770976800.0,10,0.018184217975805095,0.026469157117778162,0.680819799712814,0.7294514376876507,0.7621771748781129,1.9341152497423952,1.555300800637116,26856,25378,2026-02
1770980400.0,11,0.010388181856659216,0.017849682053550028,0.6640623459096869,0.718955590469411,0.7449538896915473,1.7529804500722455,1.6088188563412886,22917,23880,2026-02
1770984000.0,12,0.00661408222341111,0.022118187710830472,0.6311770610630385,0.6882899275261346,0.7219018377763047,1.7135302928778724,1.5763847746873259,20329,21743,2026-02
1770987600.0,13,0.022922843442280356,0.02823694869357867,0.7094830944689505,0.7095373867410583,0.7783381487210741,3.293055841030326,3.032495774592765,53106,50810,2026-02
1770991200.0,14,0.03028083796085145,0.029530851799774757,0.8424046606965143,0.8442339365106207,0.9103420253839549,1.896675891711587,1.740317786675662,72177,74054,2026-02
1770994800.0,15,0.0333820906624829,0.03230100010390859,0.8687043643364285,0.8610875241457131,0.9330580190168447,2.4909690120056966,2.411180736985027,109388,118604,2026-02
1770998400.0,16,0.0304232917989726,0.024174787576837328,0.8153107359040689,0.8358614446250514,0.8947024535528003,2.01872146257208,2.042897569884447,66249,69346,2026-02
1771002000.0,17,0.011344862352005915,0.014492743393859642,0.7803237649525723,0.777317002599444,0.8191952189370998,2.2361342953824606,1.8484067820868773,42678,38614,2026-02
1771005600.0,18,0.015499722000417352,0.012965463475674238,0.7773131357320829,0.7962978117943968,0.8269153530216637,1.948941479597855,1.7130195646137731,38006,36153,2026-02
1771009200.0,19,0.010754025505458264,0.01655720205068771,0.7511305026437519,0.7543262964444181,0.8027278990129798,1.2523869143859399,1.3323102668833395,22927,23805,2026-02
1771012800.0,20,0.013241584621725165,0.01530300942550328,0.7730641236870319,0.7819953016264233,0.8249669530853136,1.1882340812814223,1.2910603369479179,24671,25726,2026-02
1771016400.0,21,0.007356073776401975,0.018321573523141135,0.7051958853817735,0.7095244207167087,0.7530254053649308,1.092617825215825,0.96477555631839,16096,14153,2026-02
1771020000.0,22,0.010574749971769215,0.005817649308444575,0.7507015907930479,0.7198085308602329,0.7784373281828986,1.038996982886722,0.9967806712806951,17502,15040,2026-02
1771023600.0,23,0.012660967711009148,0.0114379172319246,0.6739922573001473,0.7256767451717596,0.7620348992389133,0.9312022442765713,0.6769679148806433,12127,10739,2026-02
1771027200.0,0,0.008625108587943929,0.01564636534058722,0.7196920164535311,0.7018259315009197,0.7600288694325724,1.2392577713223856,0.905113090197605,18673,12865,2026-02
1771030800.0,1,0.006451930181701528,0.012223855543620843,0.6514844507521785,0.724700195081117,0.7521046750562571,1.164630832796739,0.8569409961570251,13628,13143,2026-02
1771034400.0,2,0.014981924091279946,0.0031572627874280946,0.6502773979090629,0.6603577643218804,0.6886677319048355,1.2709229215350522,0.8447435459481755,14730,9822,2026-02
1771038000.0,3,0.009828299118933535,0.016872273600740003,0.4930154810489659,0.49435982657021343,0.5839630485782809,1.2436085866081725,0.9620834049234502,10794,8182,2026-02
1771041600.0,4,0.004645287108924843,0.004403585883120779,0.5181539966836326,0.45609132066421604,0.5742589730644392,1.6619262982359881,1.2702952258461029,14149,8587,2026-02
1771045200.0,5,0.000506691095312695,0.0007052133847745237,0.45459266497950906,0.4667487936639624,0.5390119591115513,1.4131749132764881,1.3670499622724435,11153,9593,2026-02
1771048800.0,6,0.0014979094182899907,0.011983344188042745,0.46918357483852463,0.46678747374496743,0.5568469360925491,1.6021548320177568,1.410970101469593,13065,10134,2026-02
1771052400.0,7,0.012130904179613001,0.02358315038138042,0.5945408501101199,0.569816677386109,0.6501685605584431,1.7307835629442985,1.7517117088456182,18099,16139,2026-02
1771056000.0,8,0.024488102452671114,0.0336625481409995,0.732386940088928,0.7737942956351185,0.813435146671724,2.1112861948026715,1.5395913387236122,36448,33148,2026-02
1771059600.0,9,0.012121299224309427,0.015017632946965636,0.6163958204509277,0.6906772339056984,0.7245458517652618,1.8033655216095466,1.4059480328027245,18097,19190,2026-02
1771063200.0,10,0.005741229692480265,0.010326092836452376,0.4734333386009033,0.5290945333407756,0.5676937278483228,1.5436121729705141,1.3436124950812438,10958,11491,2026-02
1771066800.0,11,0.026955289270218816,0.03370089732451211,0.7878254037953052,0.7343509577356948,0.8224680630362845,2.0579857719241055,1.8587097937179817,42907,34595,2026-02
1771070400.0,12,0.022557285575000727,0.011336136858368612,0.7226180254635577,0.8012529184659322,0.818799062959003,2.00783716194159,2.106438896111784,33165,43424,2026-02
1771074000.0,13,0.026087227545257854,0.01695013665367793,0.8064282005686796,0.8460388411104975,0.8792322646680915,1.969484052035912,1.6668213298575116,52273,51098,2026-02
1771077600.0,14,0.020972253335876444,0.01416758279706612,0.7555772667328139,0.7630309868373142,0.792567608951787,2.1250198414889327,1.537994052623227,36229,27038,2026-02
1771081200.0,15,0.01530510596734605,0.012652943576818027,0.6819606367497082,0.6813805825992378,0.7199501987209299,1.9546973118534914,1.8222847728406824,24875,23467,2026-02
1771084800.0,16,0.020866009443131578,0.01332764392166042,0.7611880280728549,0.7582423435030229,0.7928610485874865,2.1045159850635335,1.7421572934961471,37444,29657,2026-02
1771088400.0,17,0.009767746141780317,0.008080745452335416,0.767025516657262,0.7444076050417421,0.7973468685852385,1.6015508227078943,1.4157010394796172,29266,21812,2026-02
1771092000.0,18,0.00793741186841335,0.008163259005718992,0.6514982016181556,0.7100005803902362,0.7316763919560124,1.2259104570804094,0.9078346046132919,14356,12629,2026-02
1771095600.0,19,0.00618480910082222,0.023378071275512446,0.6582027435209293,0.7722543788649676,0.8194281986187371,1.1325253174202754,0.8810991341428736,15288,19568,2026-02
1771099200.0,20,0.007779298402454615,0.01439868280891228,0.6859800479862689,0.7088521418470077,0.7607775548637558,0.9999141700006041,0.8308378153938949,13499,13116,2026-02
1771102800.0,21,0.014174045292017904,0.01939017793366108,0.7332865344808398,0.805566345999337,0.838692701230834,1.0052347936893244,0.9506792164008125,18016,22489,2026-02
1771106400.0,22,0.010050029902096167,0.014709703854737417,0.7034353737572155,0.7909949398999889,0.8248876411094389,0.8819503346052296,0.7211629558556008,13415,15798,2026-02
1771110000.0,23,0.011985787418544358,0.011650863804145135,0.6691138065930197,0.7580714403172485,0.7898685996166149,0.8810460430756389,0.8190303845448917,11961,14594,2026-02
1771113600.0,0,0.008858843553305629,0.009753591211201843,0.6502965761774494,0.752140218515155,0.7722996223718979,1.0663584879169148,0.9474185110293131,13183,15450,2026-02
