date,slot,phi_SB2,phi_BS2,n_B
20428,plac30_h23,0.007339278869327033,0.002229104136073092,6611
20429,open_1430_60,0.02380526014057615,0.018301125510865036,50903
20429,open_1430_30,0.029759061056964672,0.018705483203510686,25714
20429,plac30_h2,0.010379804034637818,0.004406283839600027,5374
20429,plac30_h5,0.001089381359765511,0.0044086187149167165,3194
20429,plac30_h8,0.008006796080349725,0.00397786140536968,5459
20429,plac30_h20,0.0023555785316911643,0.009093428195073888,4835
20429,plac30_h23,0.004674735477787065,0.016036677378779614,12044
20430,open_1430_60,0.029988277668087163,0.01765802442424582,83757
20430,open_1430_30,0.017421422517348427,0.01482740612782634,43061
20430,plac30_h2,0.006255332647876974,0.0053120485954091905,12862
20430,plac30_h5,0.0024629389436429915,0.008158821811366191,6670
20430,plac30_h8,0.00135647834809236,0.0185360944123189,9087
20430,plac30_h20,0.005714688762114443,0.010055748527957004,15885
20430,plac30_h23,0.004190203763567254,0.004584323429987359,6291
20431,open_1430_60,0.01857736822420723,0.014193163676170578,62576
20431,open_1430_30,0.007596778289735732,0.0103304354768052,23916
20431,plac30_h2,0.004756296486100865,0.024864910648542307,8835
20431,plac30_h5,0.010336932027680514,0.01580820631560229,11443
20431,plac30_h8,0.0001189982330742575,2.196529976605993e-05,6908
20431,plac30_h20,0.00896819396100389,0.010164826200436851,19111
20431,plac30_h23,0.001326390019233283,0.0076618973601461126,6256
20432,open_1430_60,0.009787678053281412,0.013131673359217862,43445
20432,open_1430_30,0.01147368423294412,0.005649012101232353,24402
20432,plac30_h2,0.006074514438899054,0.007813970201370535,8078
20432,plac30_h5,0.009906670544534013,0.004018167023969361,5168
20432,plac30_h8,0.0027480694107205133,0.002573753438636042,6169
20432,plac30_h20,0.025933471871323433,0.013955447622961857,41324
20432,plac30_h23,0.01580155564196367,0.004218430023029719,7112
20433,open_1430_60,0.02297747516540049,0.021190610791901657,70535
20433,open_1430_30,0.028937861631587132,0.014743501427689746,35778
20433,plac30_h2,0.017560474099377985,0.009921762312026877,19949
20433,plac30_h5,0.005134527186174016,0.00604644180669417,6864
20433,plac30_h8,0.008385216927687768,0.005184963535161492,8640
20433,plac30_h20,0.007210026370285654,0.014494240152364694,21718
20433,plac30_h23,0.003869445152216034,0.0048047236754071194,11032
20434,open_1430_60,0.024145269238141545,0.016851223489504734,59223
20434,open_1430_30,0.015768239304695647,0.015681280890231797,31361
20434,plac30_h2,0.010779119833995173,0.011066438791821186,11170
20434,plac30_h5,0.0028402813454173267,0.00476373748958028,7084
20434,plac30_h8,0.003219044215210303,0.006658648961507128,7914
20434,plac30_h20,0.004910037652645025,0.0038093131225422077,12578
20434,plac30_h23,0.004526852723568036,0.0018345669026616645,3077
20435,open_1430_60,0.008741188235171692,0.010706092196298924,16405
20435,open_1430_30,0.009572054734530903,0.015942778965735427,9266
20435,plac30_h2,0.012966816839573252,0.005942310842771339,2942
20435,plac30_h5,0.0007984864904597931,0.002786789825944753,2711
20435,plac30_h8,0.002801621027766731,0.0032070184870809045,4890
20435,plac30_h20,0.006968069645739313,0.014318268748151248,3106
20435,plac30_h23,0.010383989170832133,0.013183953294318875,4892
20436,open_1430_60,0.012728383770880685,0.006817035275863147,23014
20436,open_1430_30,0.01731197886878339,0.00592256828594015,12614
20436,plac30_h2,0.009000908749780394,0.0013741831306567551,2385
20436,plac30_h5,0.04817745801652938,0.04047232884007787,4964
20436,plac30_h8,0.010851340386876993,0.0005727718786776172,2477
20436,plac30_h20,0.0032475976721066495,0.002548986542963474,5858
20436,plac30_h23,0.02889629978261457,0.01706275685542146,23193
20437,open_1430_60,0.04320243887799427,0.006944352584440553,108145
20437,open_1430_30,0.029937780228164183,0.02205688390787125,46767
20437,plac30_h2,0.009287399930177024,0.011088404442243932,10142
20437,plac30_h5,0.008369930858108984,0.00014379353537950928,5353
20437,plac30_h8,0.00043408527191328026,0.0011582768779483188,4451
20437,plac30_h20,0.015769710456157257,0.010695415956086404,16639
20437,plac30_h23,0.006337875617596029,0.012210142272001775,8924
20438,open_1430_60,0.006608302160699742,0.03936124982890135,80079
20438,open_1430_30,0.022964985351284925,0.03651507623718795,47771
20438,plac30_h2,0.012319341097353815,0.003010120243206043,8318
20438,plac30_h5,0.016839756662601724,0.014942693572483273,8334
20438,plac30_h8,0.004373188173656486,0.0032589798819962685,6501
20438,plac30_h20,0.0065348106141074535,0.009333876413256054,10487
20438,plac30_h23,0.003366352955679761,0.00849448249138193,4565
20439,open_1430_60,0.04217301028562159,0.020273539964400195,116032
20439,open_1430_30,0.03728075086379717,0.04289682712049937,64025
20439,plac30_h2,0.0021888523293356354,0.009125886432325684,7945
20439,plac30_h5,0.010636678025226323,0.011742821932555818,11034
20439,plac30_h8,0.01018915239353223,0.005651573096768024,8618
20439,plac30_h20,0.014427124083649023,0.010349562154395298,12789
20439,plac30_h23,0.0010469348080708316,0.007501669851961132,5504
20440,open_1430_60,0.027979335711598524,0.021956917305564636,83391
20440,open_1430_30,0.02742460798924212,0.037301439294771054,51902
20440,plac30_h2,0.00988082827012792,0.011602717934820685,9440
20440,plac30_h5,0.004437840132857288,0.0038886536654687137,5848
20440,plac30_h8,0.0036292367251611894,0.01534420238952562,7631
20440,plac30_h20,0.006121182891811803,0.006795901737704948,22283
20440,plac30_h23,0.014582459009023323,0.004743413705308102,5381
20441,open_1430_60,0.022644752821305507,0.03816905664540978,94275
20441,open_1430_30,0.015994930548552326,0.026406846766625306,44728
20441,plac30_h2,0.01233835791907245,0.014446681904358188,14156
20441,plac30_h5,0.006810748147295682,0.009569691477488387,12324
20441,plac30_h8,0.002105457055431502,0.02048721703706005,11230
20441,plac30_h20,0.013860317593235688,0.01982929178803073,17415
20441,plac30_h23,0.008362802273501325,0.0011660496995190544,2752
20442,open_1430_60,0.009104305168423253,0.010763155662265343,8811
20442,open_1430_30,0.0002893587774918376,0.012003666444663703,4569
20442,plac30_h2,0.003053426402855698,0.011344001830749607,6043
20442,plac30_h5,0.020821425333374728,0.015371591970606497,5697
20442,plac30_h8,0.0006537429510965291,0.0021081799101032653,2689
20442,plac30_h20,3.059023205018258e-07,0.015000894617213876,3084
20442,plac30_h23,9.475878414655731e-05,0.00023391581826617388,3337
