date,open_count,ctrl_count,phi_SB2_open_A,phi_SB2_ctrl_A,phi_BS2_open_A,phi_BS2_ctrl_A,phi_BB1_open_A,phi_BB1_ctrl_A,phi_SS1_open_A,phi_SS1_ctrl_A,eta_open_A,eta_ctrl_A,mu_B_open_A,mu_B_ctrl_A,mu_S_open_A,mu_S_ctrl_A,phi_SB2_open_B,phi_SB2_ctrl_B,phi_BS2_open_B,phi_BS2_ctrl_B,phi_BB1_open_B,phi_BB1_ctrl_B,phi_SS1_open_B,phi_SS1_ctrl_B,eta_open_B,eta_ctrl_B,mu_B_open_B,mu_B_ctrl_B,mu_S_open_B,mu_S_ctrl_B,phi_SB2_open_C,phi_SB2_ctrl_C,phi_BS2_open_C,phi_BS2_ctrl_C,phi_BB1_open_C,phi_BB1_ctrl_C,phi_SS1_open_C,phi_SS1_ctrl_C,eta_open_C,eta_ctrl_C,mu_B_open_C,mu_B_ctrl_C,mu_S_open_C,mu_S_ctrl_C,phi_SB2_h13_A,phi_SB2_h15_A,phi_SB2_h14_A
20454,15447,15445,0.011574435779902189,0.05387326637827862,0.0032307193769277064,0.14073382233006582,0.2628507906063755,0.2856803293062071,0.24391037113427536,0.22122735587993447,0.5875757683157068,0.5351358300982607,0.9437484425884628,1.1570620209706814,1.0252241293487532,0.7860193623901519,0.005872080552069856,0.04415585864131726,0.002951822272856422,0.1278928957057848,0.26340604721654953,0.2863213491158037,0.24434742256184522,0.22280811102907855,0.5789629892498543,0.5076904644999226,0.9837653975094646,1.2112095812745143,1.0673840131958743,0.8423274650516887,0.007275903688436592,0.046021897343550756,0.0035962129554858863,0.12736064694498989,0.26378464197489854,0.28714633264241723,0.2460197149312293,0.22298970169064064,0.5751565239021581,0.5014810173383957,0.9900727368584323,1.2392784193028987,1.1447609850305296,0.8533660517378778,0.011049935886789037,0.005069627347926617,0.011574435779902189
20455,49563,49555,0.05984209697969198,0.04391125401515227,0.04924174728316816,0.015687996065484867,0.5223228342047954,0.6462804258182075,0.49994247943519937,0.5278526975246685,0.8016842797080825,0.7960338702956578,1.5145108923282073,1.6002063974129528,1.2353593322797074,1.382972895572037,0.0632432665107496,0.04846384267752676,0.042827200528979883,0.016434548379926455,0.5247987831607965,0.6478990935633927,0.4995232819473862,0.5286699766643704,0.7791130711967482,0.7987130162433588,1.599648089243594,1.5501051688433607,1.39099170176472,1.4155191285984488,0.045912131795049424,0.04108057836124478,0.028723098548418865,0.015802207411861793,0.5249126547006413,0.6485288703455526,0.5014686125657674,0.5297944657401729,0.7557430489708725,0.7944501266595942,1.7186209336517446,1.616348034208947,1.596266157643762,1.4579444739769514,0.0415677043618563,0.044053929820589734,0.05984209697969198
20456,14193,14187,5.417374799537103e-07,0.03856567430897569,0.02862816377897335,0.0204801181441234,0.1534959193019294,0.3664634001252807,0.21367067521113228,0.25967059231986306,0.4205014132126841,0.5274880222885159,1.1972864973734998,1.0331981299447184,1.1197548291654633,0.8367843943043514,7.772565797988868e-05,0.031289556676494,0.02424804104406008,0.015530963975141109,0.1536562472811642,0.3672169046020286,0.21405254853984718,0.2598193631647102,0.4078839072615952,0.504085374629422,1.2464849324556233,1.156020665511935,1.1423678653625216,0.8996973239802006,2.8930194648988785e-06,0.02970890447054362,0.023157896048146904,0.015515343572676985,0.15443227684458719,0.3675229114652961,0.21424371120682614,0.2600566341809904,0.4007154529213482,0.49871405925026824,1.268768380629175,1.1166390789743894,1.1735943879645911,0.8923920815147917,0.031159581135528722,0.0004178994122556475,5.417374799537103e-07
20457,14560,14559,7.372135459448979e-05,0.013111103421705688,0.00011966135344502385,0.022824962279369115,0.2156221239374498,0.4161433848277472,0.2847397416938562,0.3463414123705757,0.4449865802373441,0.5807961586814908,1.2555082476617485,0.878253032297354,1.1172260384302943,0.8314883686810558,0.0005174101668729095,0.011742292256154576,6.0990539836885565e-05,0.02458985104331948,0.21595408986945222,0.41737978167206596,0.28501119948519055,0.346840395957295,0.4381618843444415,0.5657102509656161,1.2508544876908092,0.9846258113334514,1.1105006999253246,0.8384108366690218,3.27510890963601e-05,0.01088512360248602,0.00020397634734990573,0.020112598827054316,0.21609425461786283,0.4181150101771128,0.28500790568003803,0.3472801542157147,0.43343102431112573,0.5569284387073625,1.2942492865629036,0.9592233577790683,1.133322986651197,0.8373167949796889,0.02427153973664832,0.0007653193597965899,7.372135459448979e-05
20458,44846,44845,0.03623330197733609,0.0396804044750511,0.05105394526029703,0.09061410800235256,0.5479131358216964,0.5358269814904488,0.4576986071371816,0.5675756239351237,0.7829299056689246,0.7853784464922678,1.3733160672646036,1.542799928224788,1.360824023618303,1.0881014528442243,0.012222516446772436,0.030561423523060915,0.02199617477982856,0.07765017208280606,0.5471012346866351,0.5368226145745132,0.4591493725924194,0.5685666063217736,0.7342495524808449,0.7571089468190811,1.755827999861066,1.6756068133374562,1.7011066019507872,1.2857269266924154,0.011696250743775425,0.025442836676346822,0.02486213052259666,0.07176668325178623,0.5479045001964669,0.5375843449819234,0.45917858440271986,0.5703911442542787,0.7315613875008498,0.7439460372311771,1.731090486044868,1.7122559424725958,1.7528954004852126,1.4126252094590588,0.008019057355918813,0.029225145902474593,0.03623330197733609
20459,42525,42678,0.0548811610049965,0.10022735039159239,0.03379019970800599,0.03457399464781432,0.43327487206906873,0.37365349479348403,0.3755005461741051,0.42599975216724206,0.7334231163224735,0.7298188615107516,1.7325813726551997,1.6830798218015461,1.4383153996501878,1.4728999339070774,0.05127660492882496,0.0830390281921271,0.025519753139328825,0.021933963682061835,0.43288300992556084,0.376402711961399,0.37672123306224486,0.42571744832531894,0.7206815748860189,0.6884601604635466,1.7639327860627454,2.0762830439091062,1.4636634424629145,1.5980477512107738,0.048291233828492756,0.07899711557667978,0.026110557516243346,0.0205974022059356,0.43539024330817133,0.3773938626524439,0.3763083184257732,0.4261573038552203,0.7171404532404069,0.6783105191793981,1.8395035908087822,2.2370036785992933,1.527526652470919,1.6611906203313989,0.028357808192039896,0.030176560532672543,0.0548811610049965
20460,38230,38187,0.08310592674921946,0.012936138236479164,0.05721715269822615,0.09067094281093228,0.39489866909919785,0.4448383396778744,0.4240336473897024,0.45241951359073057,0.7140074338526717,0.7282148506295284,1.637483769862032,1.598849356201773,1.4425090346717728,1.2333742359715159,0.07834228236013258,0.01617113374334995,0.057329500357853634,0.08348469603083852,0.3963155345331951,0.44559451487046225,0.4235171779957986,0.4551025853233449,0.6994369073400077,0.7033970503572118,1.6463924668635055,1.6504481902339396,1.5178325943402362,1.4544553693346447,0.07732503049560123,0.018149908995184517,0.04799039785788484,0.08161712460295792,0.39669710212786424,0.44487125332333344,0.4239843713020828,0.45373601339369585,0.6890916820622057,0.7019563821362156,1.6994875316142635,1.6497820530420266,1.578401843414442,1.4883815829201237,0.05955828562747709,0.08648670775538961,0.08310592674921946
20461,43886,43749,0.0742839350063787,0.04487227080927335,0.03985756867749955,0.06217050804118915,0.44624199806697257,0.5815612612492046,0.4934719644276081,0.5383677288624288,0.7585246416542509,0.8082015791587298,1.8867877964084259,1.316605349190373,1.1243284655001593,0.9878927157584243,0.05744260235028936,0.039680764039376974,0.037021192936107256,0.06057498114445601,0.4473800783361448,0.5829704904196208,0.49435145783605156,0.5395453218911268,0.7278908565770774,0.7905983264313443,2.094008274201832,1.4640866569982205,1.2300352925579536,1.0972557766268416,0.05694315541419392,0.037535594316359874,0.026763037543349102,0.055950131977321335,0.44930280010407353,0.5838448312136888,0.49401320598803466,0.5405768585106019,0.7168373231122723,0.777101193424147,2.149354910388227,1.4747875996015916,1.322286065547117,1.2151819121146714,0.05178009940531082,0.01589363157709861,0.0742839350063787
20462,33480,33511,0.09629423568590378,0.1141853580917358,0.06315557780447677,0.09073160010918804,0.5363047876949988,0.33212533238724296,0.5414787805029845,0.42728866768497925,0.7628426048360962,0.6767985772618204,1.0227370163050145,1.6558761807032567,1.1705139685110355,1.353490357700983,0.08512661172080167,0.11137258912103083,0.05126153734764009,0.08743144555921402,0.5371188601988206,0.33227681466673836,0.5423518458159338,0.42756241860125294,0.7338146213787968,0.6636983533979922,1.1573470764038543,1.7427839024642626,1.2584304841400045,1.4100682155935136,0.0806992504595883,0.11005331152649339,0.05067536568321503,0.08802667668568419,0.5367451876691579,0.33117398517834284,0.5430691851043401,0.4278405725815462,0.7273332297261156,0.6613332401946892,1.1885384527611829,1.7481260367314988,1.3388746074607103,1.3827958870590562,0.07200019527670615,0.03431388409591605,0.09629423568590378
20463,8959,8956,0.023019407661613634,0.02904720924890784,0.019823324891121204,0.029033934231180208,0.143222634520543,0.10658323475266805,0.1668468958397757,0.1315210507424835,0.37510764068133506,0.3443324054983086,0.6767832512096585,0.8374847548881061,0.8828327037002672,0.8297715407055114,0.02238130009480944,0.020319256074934653,0.01618749523002447,0.02015208179511467,0.14350056766137428,0.10710958187335493,0.16691650021472082,0.13237929582987126,0.3633569106400434,0.3157782843540693,0.7050766722075251,0.9210163531360619,0.8873248112852775,0.8690878056302097,0.02378052743345876,0.020132027069463914,0.018954023038148218,0.01953307352545208,0.1437602750590186,0.10717504959344522,0.16731502514426888,0.13249100636949035,0.3570011859706614,0.3085583958779605,0.7082762158911187,0.9076887553956824,0.8945193155011582,0.8695591779876278,0.011914191670207226,3.059023205018258e-07,0.023019407661613634
20464,11795,11795,0.004131821257857683,0.01924064953305839,0.06974162855092463,0.04237482792143513,0.16717215878192992,0.30172051618489915,0.22374359172757147,0.2661931324839605,0.4471318508166838,0.5561376073727844,0.9754592623670322,0.6357515344208367,0.8087882211487961,1.01642546245596,6.888363134538966e-06,0.008082685440741623,0.06236424233192261,0.03989349076596631,0.16723860611274038,0.3025917371317684,0.22443373312917841,0.2671774799742966,0.42942034668411105,0.5402076006826859,1.033566714504396,0.6970010199472235,0.8459419231198639,1.0904974120625581,0.002477704424736346,0.006349045484411318,0.060666884827445644,0.0348980094409919,0.16760226705948625,0.30324627209536936,0.22496827150903903,0.26749679199887594,0.42695506285032175,0.5246940539261623,1.0032445189108623,0.7277839548687524,0.8465061427140869,1.1106235472060684,0.001272621089318603,0.003367749398327346,0.004131821257857683
20465,26587,26589,0.08261975029804179,0.07945504549637929,0.048870950998736715,0.02147733244498781,0.44044112529562446,0.4676495388895227,0.5125518733299448,0.5235409994251623,0.7444898501150312,0.7197307040418428,1.0225078282022138,0.9841323691859187,0.8895009668207449,1.0744521882867826,0.06355876039917818,0.08007453136410168,0.028168930843411922,0.014307270430189836,0.44243463044106207,0.4676159965024581,0.5140978407560327,0.5214901912021442,0.7075385038181019,0.7075556862507172,1.1492805056975348,0.9693468583622072,1.0152608624603545,1.0775266074627392,0.06601914914000404,0.07650188265021632,0.02891785180984368,0.014055541614444368,0.44248207062093714,0.4685900403097477,0.513347178452799,0.522520023674954,0.7058434463303899,0.701261534378481,1.1587962452686507,1.0306079585879806,1.0284578402775506,1.1194823521960713,0.03269843303280848,0.021349907391956205,0.08261975029804179
20466,33253,33353,0.07143527797766593,0.029745926424561007,0.09650189076732991,0.007058652815881581,0.5103264309704987,0.5220406624555407,0.4859954005342437,0.5710392424299685,0.7460502685661932,0.6995477276790875,1.159474843568584,1.4516465398079108,1.1762315946875053,1.3219568083206408,0.05409131768894022,0.024086440674865782,0.08087520983470341,0.014540630024663988,0.5071142185418671,0.5208738682630583,0.4862280839643418,0.5722996116658369,0.7030520666997019,0.6931617207467279,1.3271778831606242,1.551340316690102,1.4173190172009316,1.3673340816280444,0.041901067052947785,0.024493559416241376,0.0771484845069611,0.01623640448791862,0.5184817279381011,0.5204434247024851,0.48627095963138717,0.5717332360415548,0.6945347717368612,0.6922231071220641,1.3990334206891661,1.539835383100945,1.404790477691945,1.3656682742458262,0.0854013353494025,0.08537121133835723,0.07143527797766593
20467,53566,53614,0.06498198274175275,0.08098662138222133,0.09320578191121627,0.031091662157386388,0.5786192156889036,0.37298563789395833,0.48431092912912227,0.47148130184209636,0.8115884390554317,0.6759215906203457,1.5242733786557672,3.4534444973343668,1.247955249677738,1.4514403765884922,0.04781725363319983,0.07235496258046566,0.07258145389862024,0.019230456698589155,0.5782311296408484,0.37224721423424734,0.4866007427987068,0.47009287417668505,0.7681270895396584,0.6388459996505075,1.7710319050531957,4.080909478613004,1.623846522859038,1.6743175624741007,0.04043577604450639,0.08573264704461467,0.06204821933480731,0.016479985139408085,0.5778254569639507,0.37387302804111044,0.4875423068209668,0.47164026716248786,0.7647671666300536,0.6321748201101596,1.8106615724918207,4.012582887959471,1.635913337293889,1.7426623548011422,0.04420978795603221,0.04419096044950566,0.06498198274175275
20468,35639,35635,0.048037996025875426,0.045903539096363535,0.049832452108631395,0.023160637137670116,0.4566696091242272,0.5491450992671698,0.4665256023996314,0.5155899876747628,0.7295581314079643,0.7636661850256762,1.3891685160049116,1.4677500729164925,1.2949432321835534,0.8986426848966313,0.034212259901351086,0.06479767694248391,0.023778156963092094,0.022774400026669694,0.460709941332323,0.5504621426987483,0.46762772613624004,0.5157393523837878,0.6683255384057446,0.7602795761739013,1.6799365250722589,1.5452597717359857,1.4542822746621304,0.942988988086736,0.03132978418962861,0.06036535473415774,0.016420477058529302,0.022936390954541246,0.4610945283533446,0.549702972107719,0.47037440892774635,0.5103430497839212,0.6585035309598485,0.7484129699987739,1.756688696646799,1.5717482672352725,1.5738518031179407,0.9338045447501473,0.007036297890758035,0.03491189672769272,0.048037996025875426
20469,20528,20527,0.030464969669248304,0.008750272868612193,0.037442841784117664,0.021468948006890948,0.37373297260782345,0.42594840880442925,0.38712385060358107,0.27415598658829976,0.6113729875390683,0.6081650369235994,1.0568536098884935,1.3233334143894837,1.1579156657554983,1.1926859532128458,0.020573637293787108,0.01572226195573039,0.037026014956909756,0.0035892908926604865,0.3719713054104022,0.4263503562443962,0.388112245317598,0.27522711619181706,0.5990856739725092,0.5731817487241957,1.1237749670004982,1.430652022205751,1.200830795188331,1.3115280447848148,0.024598569849901334,0.0003557515623849273,0.021256010559714413,0.0018310489891106882,0.37269720954514496,0.4271334714798489,0.3880671719512931,0.27498623397890176,0.5921502976751395,0.572762558802479,1.1224278885092593,1.4695216660233177,1.2252847697193199,1.3147790792100253,0.028870270008025674,0.07880487037672314,0.030464969669248304
20470,11352,11346,0.00011164372557095725,0.025083651922230214,0.031152930534978838,0.062238292220738484,0.19376052704240365,0.3405788007341426,0.27010430252992795,0.43815679599295104,0.4002530174501622,0.6764651043939566,0.942397917919786,0.5340251182997787,0.9346156545990321,0.4813707893684065,4.7459461764230425e-06,0.0066859894099597994,0.03081859710652827,0.047407536861479825,0.1935932676258993,0.34234235010966124,0.2704908570344251,0.4393146541628926,0.3870640848407626,0.6335531202573931,0.9503242884092277,0.6589791327348585,0.9957159071953493,0.5696362880535683,6.697734052991592e-06,0.012437697296156717,0.026637772351043077,0.048758822141621985,0.19456792033612696,0.34247138727353843,0.27044434310461507,0.4395071969563639,0.37982253398901267,0.6316524531828771,0.9695446443245205,0.636329153910303,1.0042345244314328,0.5496225219499679,0.0002401384882089997,0.001155111603385459,0.00011164372557095725
20471,15083,15082,0.0011498614618704836,0.009616002517181583,0.020164330252248862,0.014472959557731927,0.23807649517863486,0.1327595714435669,0.3769299150161285,0.10651538236560489,0.5880554261304672,0.4691784023527278,0.926256205037315,1.2871061580838008,0.9363656202690465,1.3704589635333009,0.0008012604350943046,0.006859697391986702,0.01964843177933038,0.013117742564452686,0.2387653250626723,0.13295572757723423,0.37729299071844946,0.10672216137424155,0.5831047601070029,0.4626199320709676,0.9511503956840218,1.3217093885460158,0.9701863308872382,1.3597563317555255,0.0008883673023159752,0.003848966270542991,0.02266890198780086,0.011733763924177985,0.23921503464700006,0.1336401502160125,0.37754689524048013,0.1069913238934876,0.5795514884034169,0.4464976374293966,0.9707330588560048,1.4046941317337391,0.9749801149893774,1.4165607467101784,0.019889687763207962,0.021586230197149503,0.0011498614618704836
20472,16454,16454,0.05520314132643979,0.01356857052115627,0.010337445349135659,0.005638262346210256,0.30103352648425163,0.18429198551950646,0.27634359801686115,0.20345679985628304,0.5554747514869818,0.465080439271938,0.9766104913666105,1.2999697807332116,1.0314202409988569,1.1569490918429641,0.05739261689147641,0.008577852588885883,0.006649522571280251,0.004934562624740342,0.3015601852196877,0.1850655631343751,0.2761580652612037,0.20399792072849615,0.5509149932012721,0.4570243704686668,0.9707285369732928,1.3475711836827593,1.0324333386752642,1.254153700107562,0.05820530469826221,0.011387178726647627,0.00923848845324847,0.0016768751652381437,0.3022235933809054,0.18470919207059772,0.27647798488674186,0.2049716593119256,0.5492459123405734,0.4504379399399069,0.9813900200693715,1.3318792034140106,1.0480680805748805,1.2255903244264066,0.022576496111075987,0.04169667647937026,0.05520314132643979
20473,55213,55131,0.07777312951100158,0.015922402497917282,0.09564503058673487,0.018254385657860556,0.38967933432276725,0.58041800979034,0.4512480824517427,0.6850732485783173,0.6776193269837515,0.8567302867264313,2.6101890452219516,1.586961946413607,2.4108786453852336,1.0502967075939171,0.07335243757529525,0.011870199575881228,0.08027242701224543,0.01593631370477841,0.3899160325468544,0.5814029698588508,0.45119352010589364,0.6857554636927126,0.6554198168932606,0.8530183732454171,2.7623311341454624,1.7635594079099308,2.531060811611093,1.112869810732154,0.06702285558029268,0.009447778750816933,0.07946620909029013,0.015145408172068107,0.39091624771132066,0.581082431435987,0.45143427222712845,0.6875554628408108,0.6441807197905843,0.8497850864305675,2.9956736194194375,1.7688915283703024,2.613687143915002,1.140103602782156,0.09216634896234417,0.09272915297468173,0.07777312951100158
20474,59022,58765,0.09581355329255375,0.047644071892527444,0.09876106369856702,0.045213149502871364,0.47984079256718176,0.5386419811887794,0.4887090725427396,0.5771604488150248,0.7264498981750313,0.7966335134283797,2.3790912840422522,2.3453145663992667,2.1118678032836438,1.2857732277974954,0.10274815411569097,0.04160759391122963,0.09582901868001106,0.03017111370316255,0.47927901927989625,0.5384784267785309,0.48851067069783755,0.5783725236185773,0.7239292558376142,0.7783515154900785,2.3397781350585274,2.661569493165199,2.133368659267323,1.5860726903204296,0.09767472671538037,0.044848911140665304,0.0945533643833679,0.02180053113305227,0.4793002061643385,0.5386850437152341,0.4868520369285075,0.5780569718228983,0.7194113187436889,0.7758426441059537,2.382589520119946,2.659385110559634,2.1759477717098146,1.5923889292554345,0.09429989339081847,0.10967329765362915,0.09581355329255375
20475,39652,39424,0.0899066061344642,0.08155754178171704,0.10036312847360652,0.014411911286028119,0.36046344004579234,0.4112092331938936,0.44873344075557825,0.4234449207440498,0.712745283135827,0.6493887337266665,1.6188129620777818,2.8004085443415727,1.5504751849965732,1.111560054564255,0.07586146315054894,0.08383521096445964,0.08843575954974095,0.011271174253804887,0.36187625994885286,0.4115757317112457,0.45119525634701196,0.42458493718588547,0.6790312154405338,0.6205663198700287,1.7851500511015406,2.8948400114662896,1.7041318220434725,1.2028207416487016,0.07427003047441426,0.07189492112838775,0.08547182683747492,0.006597354389324043,0.3609582397413687,0.41214799466745916,0.4508543859086481,0.4252502213604097,0.672508061877715,0.6053446951175196,1.839936359916312,3.0161514472924393,1.722404633275788,1.2783834793852535,0.08269242983057504,0.14200556710513965,0.0899066061344642
20476,38189,38187,0.08279755526464945,0.012936138236479164,0.09447170119469755,0.09067094281093228,0.4082366848331544,0.4448383396778744,0.4574733777859032,0.45241951359073057,0.7392833987024996,0.7282148506295284,1.426894063700787,1.598849356201773,1.3403944293465018,1.2333742359715159,0.058649002064740975,0.01617113374334995,0.08779567142693359,0.08348469603083852,0.40961228287739965,0.44559451487046225,0.458433102158387,0.4551025853233449,0.6961630277409031,0.7033970503572118,1.771728440716193,1.6504481902339396,1.4555149152340727,1.4544553693346447,0.05406692893402127,0.018149908995184517,0.07823398505879116,0.08161712460295792,0.4109726437778227,0.44487125332333344,0.45868320156082054,0.45373601339369585,0.6806879919627891,0.7019563821362156,1.892734126506336,1.6497820530420266,1.5106933227881787,1.4883815829201237,0.025881345750039933,0.06750769169651291,0.08279755526464945
20477,16393,16397,0.05893043382019435,0.009225335789640906,0.040300482061058844,0.012740836995826274,0.23905634006840637,0.31192451176646246,0.17396378792379494,0.4496572887223126,0.5384804367242688,0.623370067158463,1.090238705811647,0.8828714555325962,1.0095617100122947,0.8328893751050612,0.05423987783060797,0.013384670985034843,0.026282107313809717,0.014285223294183677,0.23854823344912368,0.31305017953236136,0.17452249604009892,0.4499656928141463,0.5119825992388181,0.6109073921495373,1.2089953003147986,0.9531161848735564,1.069710817753101,0.8112071641835977,0.05264130145367523,0.013317133669104735,0.028244141570718886,0.01114524187678196,0.2388460972313033,0.31372525021776654,0.1756736624252189,0.45015595449789375,0.4900539261450817,0.6044694061394934,1.2674152330925448,0.9476126633855172,1.1441988940070908,0.8508981801311251,0.08435794860123182,0.030013670484509272,0.05893043382019435
20478,17566,17591,0.07719021960655241,0.01767587547855032,0.05076440887531005,0.021020828430241376,0.2624378654339011,0.444414462765345,0.22370752684511427,0.42521973564025733,0.5610049291576854,0.6156983806277075,1.0652856545594116,1.0312851299109167,1.085415547275928,0.8506000529207917,0.0740911546305234,0.016456003534373292,0.05525610072864058,0.01778987303897926,0.26324405849432797,0.44395873908410166,0.22382724167201132,0.42467591390090753,0.551130125778808,0.6083357467610517,1.1160317281749847,1.0585109388602618,1.0712196472684254,0.8950374373245579,0.06792104400970961,0.011756584044549285,0.05218376062610673,0.022722801014774363,0.2629293294940164,0.44422711607302273,0.22356182960434015,0.42510153896837316,0.5461928774610251,0.6066434630048811,1.1231039840456598,1.0623529426343103,1.088523150826521,0.8877777821179195,0.0785420806663697,0.09171483058020082,0.07719021960655241
20479,36786,36689,0.10915469770717759,0.07657022938585244,0.13058665668094582,0.08492178078350215,0.4442788747431915,0.30251687891507745,0.44541181065123664,0.3262721196117861,0.743310714485861,0.5498429802527058,1.3088868230953759,2.4007370351893695,1.3055754787731257,2.206561769593925,0.10459876408957537,0.07197333747836954,0.10559342698442509,0.08783376084208054,0.44550816974645996,0.3032404014708429,0.44908431524233294,0.3271514893128435,0.706645779101662,0.5406700605058378,1.4082343770195527,2.5015490266253533,1.5465339786381638,2.3365554387575873,0.10068455464542539,0.06882488669326975,0.10412814441109834,0.0840568252621131,0.4442816641991441,0.30337566870185734,0.4472466870618873,0.3266111572361009,0.7055276696615034,0.5339347362288229,1.393160176194119,2.538789437034491,1.5972924170835583,2.30208500936686,0.07495773732823313,0.12103510296486249,0.10915469770717759
20480,26561,26534,0.09146531475667934,0.025499906547173337,0.10143568712085448,0.052071482662028296,0.3791648701063923,0.3526696056879588,0.4119604579929014,0.4394751631613538,0.6760955548452543,0.6386435225033086,1.1953903582422614,2.1533247069128536,1.201833107415146,0.8491154054225251,0.07731533482454812,0.037335734069826404,0.09340250467750931,0.0549161888395079,0.3796768410149523,0.3526169919954299,0.41285471449332817,0.44021127156384954,0.6490149985655779,0.6353799072263675,1.2969238959464944,2.181603230440213,1.229545414311148,0.8448709034205294,0.0739460930736128,0.028971964555767876,0.09549872421427365,0.05411490771919927,0.3796837111272628,0.35242531698839585,0.41314839352644384,0.43958937399819303,0.6436445997591734,0.6302120634325834,1.3551451871874438,2.1920137344823996,1.2427001956832908,0.8696997059408509,0.068352640711111,0.07967048839060047,0.09146531475667934
20481,28100,28146,0.11981195414895257,0.05494801722302153,0.1682876108445645,0.03325029577661586,0.33812447137854257,0.3502832415437844,0.4562696618559374,0.4219616321383568,0.6996261902899816,0.6627034404348708,1.01733779336024,1.6960643591706748,1.328982948745371,1.1336548341325328,0.101643279594933,0.055093372987619675,0.156131062247287,0.04070873539158266,0.33852669615026626,0.3506244687371216,0.4560992640482954,0.42156262462153044,0.665337122664299,0.6550225309308879,1.2197065580484154,1.880886285994942,1.3978635748790955,1.1776822124795632,0.10014800890537011,0.05262428445703404,0.1516717629793731,0.0422068241934913,0.33854479562810014,0.3490924324576367,0.4561546554227188,0.4218319562689309,0.6582031467050998,0.6507885766027692,1.2170981557046006,1.8569202396852196,1.4293434878195703,1.1902914339292439,0.0539447399887259,0.11885302448337723,0.11981195414895257
20482,30095,30104,0.13188595502303319,0.01576940797025285,0.120168041062429,0.023965948106275184,0.31698543127593776,0.4576047561702962,0.4330294510022646,0.5047963933224934,0.7715435313596042,0.7123582830937718,0.8645496467179861,1.0709621922266848,1.0504380232248058,1.4100423383375926,0.10514684600707541,0.017879186615119166,0.08510858821150842,0.010485107831228848,0.3211387057634835,0.45788897674242773,0.4351283527421797,0.5062837395869851,0.7043554571308981,0.7004548056799039,1.3284130690404334,1.1115313961570175,1.2967168789526222,1.4817791272478393,0.10554254617164045,0.013196312341022762,0.08445979449869138,0.01761343898359973,0.3210096810871127,0.4578841321711038,0.43490046906299845,0.5051802866001194,0.701778007916223,0.6966211455872479,1.298811526901153,1.1714498773415971,1.335568250935736,1.4711822859182377,0.054803763187285554,0.06545363356192958,0.13188595502303319
20483,45150,45206,0.06189813271263081,0.01853476008137613,0.025592850277230912,0.06371925702416813,0.5095484021870275,0.4296742616674149,0.4370341912530712,0.45936312206708096,0.754924013425972,0.7202654247623757,1.6390186687499562,2.198584310926976,1.4864306215740375,1.4433410845861179,0.039604984531261586,0.03019741611885951,0.025997746262456788,0.04841950692133737,0.5095145982445493,0.4317420477896137,0.43827721383917434,0.4570111164596248,0.7138349493573,0.7085939104307217,1.9196268235765883,2.183684206147728,1.563852138470276,1.5935045592638764,0.039690997268737406,0.03336360100430231,0.020456783451119846,0.055425488977577084,0.5099863349498172,0.4309555424283268,0.44079968156519295,0.4591842390929272,0.7061779238442472,0.7136719495434479,1.9004413676627543,2.1214167424583357,1.7548841115834952,1.5743918744445744,0.060338229716938384,0.04063451789426447,0.06189813271263081
20484,84600,85484,0.1042609084403338,0.037725326723993445,0.07172609967359803,0.009297494300144152,0.467513721029415,0.6090247843604157,0.5298536857981666,0.5426498991259595,0.879961496255931,0.8499409870744643,1.5793805378599088,1.6300409869246582,1.2256137327082135,2.0772822842466607,0.08893122558628111,0.0361825026670036,0.043932189232497705,0.03569929087067307,0.4735793156014927,0.6106040209557521,0.5327786626182106,0.5405083224939782,0.8233982424505328,0.8561988961668674,2.234033420380712,1.60550960845484,1.7033284583524075,1.8556386137934344,0.08207291134851773,0.027767488418878494,0.038653534328193795,0.02047964443746929,0.47159561372270586,0.6089370158177062,0.5327714099375963,0.5425315629977459,0.8153083364714347,0.8429300520636064,2.246113380369657,1.769086479535807,1.9178103478523583,2.1081008628859568,3.057586212267884e-05,0.05437515023298499,0.1042609084403338
20485,52713,53181,0.026579246688741336,0.0930389256704049,0.07554448020614474,0.05308662288936842,0.41832017363536056,0.4515276521858544,0.5770032479788265,0.48423343006687114,0.7769320779561615,0.7470595826454789,1.9782686789522181,2.5900602720179227,1.37188940301853,1.3655228694679482,0.02596655886772311,0.06230727515376444,0.06156908196435956,0.043319261933221755,0.4221461512790421,0.45250248895990697,0.5731250497303457,0.48642446637789255,0.761200192965369,0.7207234775921283,2.064434913117216,3.2744774392976708,1.432854612877021,1.5036082945569882,0.017961381206424352,0.06407749814085228,0.056593602871416314,0.03851290625749302,0.4169369809274926,0.4529742268553493,0.570403368700514,0.4858545793912494,0.7491071675647856,0.7085557206420486,2.1725218256301875,3.259296181174068,1.525052031546045,1.60303110532213,0.040010518425542034,0.08020448957393947,0.026579246688741336
