timestamp_us,event_type,price,quantity,symbol
1778446177016272,0,2314.53,0.0065,ETHUSDT
1778446177024189,0,2314.53,0.2373,ETHUSDT
1778446177030635,0,2314.53,0.042,ETHUSDT
1778446177030636,0,2314.54,0.0047,ETHUSDT
1778446177030637,0,2314.55,0.0023,ETHUSDT
1778446177030638,0,2314.56,0.0146,ETHUSDT
1778446177030639,0,2314.57,0.0133,ETHUSDT
1778446177032258,0,2314.58,0.0567,ETHUSDT
1778446177034628,0,2314.6,0.0067,ETHUSDT
1778446177036493,0,2314.61,0.0281,ETHUSDT
1778446177036494,0,2314.62,0.0133,ETHUSDT
1778446177036495,0,2314.63,0.0198,ETHUSDT
1778446177036496,0,2314.66,0.0156,ETHUSDT
1778446177036497,0,2314.67,0.0087,ETHUSDT
1778446177059493,0,2314.67,0.0047,ETHUSDT
1778446177071123,0,2314.67,0.0067,ETHUSDT
1778446177071124,0,2314.68,0.0207,ETHUSDT
1778446177071125,0,2314.7,0.0067,ETHUSDT
1778446177075197,0,2314.72,0.0091,ETHUSDT
1778446177076045,0,2314.73,0.0145,ETHUSDT
1778446177077497,0,2314.74,0.0328,ETHUSDT
1778446177077498,0,2314.75,0.0026,ETHUSDT
1778446177082033,0,2314.77,0.0133,ETHUSDT
1778446177082034,0,2314.78,0.0111,ETHUSDT
1778446177082035,0,2314.8,0.0079,ETHUSDT
1778446177082036,0,2314.81,0.0133,ETHUSDT
1778446177082037,0,2314.82,0.0067,ETHUSDT
1778446177093283,0,2314.83,0.0177,ETHUSDT
1778446177093284,0,2314.84,0.0056,ETHUSDT
1778446177093285,0,2314.85,0.0214,ETHUSDT
1778446177093286,0,2314.87,0.0023,ETHUSDT
1778446177093287,0,2314.89,0.0156,ETHUSDT
1778446177093288,0,2314.9,0.009,ETHUSDT
1778446177093289,0,2314.91,0.0031,ETHUSDT
1778446177130256,0,2314.91,0.276,ETHUSDT
1778446177150532,1,2314.9,0.1887,ETHUSDT
1778446177154141,1,2314.9,0.005,ETHUSDT
1778446177159696,1,2314.9,0.0022,ETHUSDT
1778446177218509,0,2314.91,0.0216,ETHUSDT
1778446177235158,0,2314.91,0.0111,ETHUSDT
1778446177235159,0,2314.92,0.0079,ETHUSDT
1778446177235160,0,2314.93,0.0068,ETHUSDT
1778446177237700,0,2314.94,0.0067,ETHUSDT
1778446177237701,0,2314.99,0.0328,ETHUSDT
1778446177237702,0,2315.0,0.0204,ETHUSDT
1778446177237703,0,2315.01,0.0046,ETHUSDT
1778446177237704,0,2315.02,0.0158,ETHUSDT
1778446177237705,0,2315.03,0.0392,ETHUSDT
1778446177293529,0,2315.03,0.0065,ETHUSDT
1778446177325531,1,2315.02,0.0665,ETHUSDT
1778446177330413,1,2315.02,0.005,ETHUSDT
1778446177332500,0,2315.03,0.0957,ETHUSDT
1778446177354354,0,2315.03,0.0932,ETHUSDT
1778446177382606,0,2315.03,0.021,ETHUSDT
1778446177403394,1,2315.02,3.467,ETHUSDT
1778446177431526,0,2315.03,0.0065,ETHUSDT
1778446177463629,0,2315.03,0.0125,ETHUSDT
1778446177476040,0,2315.03,0.0043,ETHUSDT
1778446177486432,1,2315.02,0.005,ETHUSDT
1778446177565767,0,2315.03,0.0172,ETHUSDT
1778446177571423,1,2315.02,1.302,ETHUSDT
1778446177579264,1,2315.02,2.7822,ETHUSDT
1778446177628104,1,2315.02,0.006,ETHUSDT
1778446177628105,0,2315.03,0.005,ETHUSDT
1778446177749254,1,2315.02,0.2159,ETHUSDT
1778446177756203,1,2315.02,0.003,ETHUSDT
1778446177835169,0,2315.03,0.0657,ETHUSDT
1778446177838483,0,2315.04,0.0189,ETHUSDT
1778446177839637,0,2315.05,0.0326,ETHUSDT
1778446177839638,0,2315.07,0.0067,ETHUSDT
1778446177839639,0,2315.08,0.0023,ETHUSDT
1778446177843600,0,2315.1,0.0368,ETHUSDT
1778446177844640,0,2315.11,0.0045,ETHUSDT
1778446177844641,0,2315.12,0.0113,ETHUSDT
1778446177851016,0,2315.13,0.0045,ETHUSDT
1778446177851017,0,2315.14,0.0089,ETHUSDT
1778446177853447,0,2315.15,0.0257,ETHUSDT
1778446177862374,0,2315.16,0.01,ETHUSDT
1778446177862375,0,2315.17,0.011,ETHUSDT
1778446177876662,0,2315.23,0.0282,ETHUSDT
1778446177876663,0,2315.26,0.061,ETHUSDT
1778446177876664,0,2315.28,0.0276,ETHUSDT
1778446177876665,0,2315.29,0.0177,ETHUSDT
1778446177876666,0,2315.3,0.0023,ETHUSDT
1778446177876667,0,2315.33,0.0066,ETHUSDT
1778446177876668,0,2315.34,0.0113,ETHUSDT
1778446177883534,1,2315.34,0.0108,ETHUSDT
1778446177884680,0,2315.35,0.0282,ETHUSDT
1778446177900551,0,2315.35,0.4191,ETHUSDT
1778446177900552,0,2315.35,1.0727,ETHUSDT
1778446177902897,0,2315.35,0.8011,ETHUSDT
1778446177902898,0,2315.35,0.2804,ETHUSDT
1778446177902899,0,2315.35,0.4337,ETHUSDT
1778446177902900,0,2315.35,3.4073,ETHUSDT
1778446177902901,0,2315.35,1.2339,ETHUSDT
1778446177902902,0,2315.35,0.6877,ETHUSDT
1778446177902903,0,2315.35,0.2079,ETHUSDT
1778446177909952,0,2315.35,1.2117,ETHUSDT
1778446177914747,0,2315.35,0.8341,ETHUSDT
1778446177914748,0,2315.35,0.5087,ETHUSDT
1778446177914749,0,2315.35,0.5087,ETHUSDT
1778446177914750,0,2315.35,9.0926,ETHUSDT
1778446177915465,1,2315.34,76.571,ETHUSDT
1778446177915466,0,2315.35,7.0986,ETHUSDT
1778446177915467,0,2315.36,0.0088,ETHUSDT
1778446177917640,0,2315.4,0.0228,ETHUSDT
1778446177917641,0,2315.41,0.016,ETHUSDT
1778446177917642,0,2315.43,0.0044,ETHUSDT
1778446177917643,0,2315.45,0.0033,ETHUSDT
1778446177917644,0,2315.47,0.0155,ETHUSDT
1778446177917645,0,2315.48,0.0867,ETHUSDT
1778446177917646,0,2315.49,0.0025,ETHUSDT
1778446177917647,0,2315.52,0.026,ETHUSDT
1778446177927429,0,2315.52,0.0096,ETHUSDT
1778446177952372,0,2315.52,0.0172,ETHUSDT
1778446177963761,0,2315.52,0.136,ETHUSDT
1778446177963762,0,2315.52,0.2175,ETHUSDT
1778446177963763,0,2315.53,0.0022,ETHUSDT
1778446177963764,0,2315.54,0.0182,ETHUSDT
1778446177963765,0,2315.56,0.0025,ETHUSDT
1778446177963766,0,2315.57,0.0044,ETHUSDT
1778446177963767,0,2315.58,0.0022,ETHUSDT
1778446177963768,0,2315.59,0.011,ETHUSDT
1778446177963769,0,2315.6,0.0069,ETHUSDT
1778446177963770,0,2315.61,0.0054,ETHUSDT
1778446177973712,0,2315.61,0.5164,ETHUSDT
1778446177973910,0,2315.61,0.5392,ETHUSDT
1778446177981920,0,2315.62,0.011,ETHUSDT
1778446177981921,0,2315.64,0.01,ETHUSDT
1778446177981922,0,2315.65,0.0044,ETHUSDT
1778446177981923,0,2315.66,0.0089,ETHUSDT
1778446177981924,0,2315.67,0.016,ETHUSDT
1778446177981925,0,2315.69,0.0135,ETHUSDT
1778446177981926,0,2315.7,0.0866,ETHUSDT
1778446177981927,0,2315.7,0.2355,ETHUSDT
1778446177981999,0,2315.7,0.0053,ETHUSDT
1778446177987375,0,2315.7,0.0044,ETHUSDT
1778446177989263,0,2315.7,0.0044,ETHUSDT
1778446177990738,0,2315.7,0.0107,ETHUSDT
1778446177990739,0,2315.73,0.026,ETHUSDT
1778446177990740,0,2315.74,0.0031,ETHUSDT
1778446177990741,0,2315.76,0.0107,ETHUSDT
1778446177990742,0,2315.77,0.011,ETHUSDT
1778446177990743,0,2315.78,0.0024,ETHUSDT
1778446177990744,0,2315.79,0.0022,ETHUSDT
1778446177990745,0,2315.8,0.0022,ETHUSDT
1778446177990746,0,2315.85,0.0044,ETHUSDT
1778446177990747,0,2315.88,0.0169,ETHUSDT
1778446177990748,0,2315.89,0.3469,ETHUSDT
1778446177990749,0,2315.91,0.0022,ETHUSDT
1778446177990750,0,2315.94,0.0135,ETHUSDT
1778446177990751,0,2315.95,0.1976,ETHUSDT
1778446177992323,0,2315.95,0.07,ETHUSDT
1778446178023892,0,2315.97,1.6041,ETHUSDT
1778446178026343,0,2315.97,0.0859,ETHUSDT
1778446178113794,0,2315.97,0.9142,ETHUSDT
1778446178113795,0,2315.97,0.0022,ETHUSDT
1778446178113796,0,2315.98,0.0707,ETHUSDT
1778446178113797,0,2315.98,0.0044,ETHUSDT
1778446178113798,0,2315.99,0.0001,ETHUSDT
1778446178113858,0,2315.99,0.0056,ETHUSDT
1778446178117142,0,2315.99,0.001,ETHUSDT
1778446178117146,0,2316.0,0.0056,ETHUSDT
1778446178117147,0,2316.06,0.0046,ETHUSDT
1778446178127477,0,2316.06,0.0131,ETHUSDT
1778446178127478,0,2316.09,0.0044,ETHUSDT
1778446178127479,0,2316.11,0.0044,ETHUSDT
1778446178138291,0,2316.12,0.0359,ETHUSDT
1778446178138292,0,2316.13,0.0044,ETHUSDT
1778446178145285,0,2316.16,0.0044,ETHUSDT
1778446178150858,0,2316.16,0.0022,ETHUSDT
1778446178150859,0,2316.17,0.0044,ETHUSDT
1778446178156576,0,2316.18,0.011,ETHUSDT
1778446178156577,0,2316.19,0.0476,ETHUSDT
1778446178163398,0,2316.21,0.0022,ETHUSDT
1778446178164479,0,2316.21,0.0066,ETHUSDT
1778446178217014,0,2316.21,0.0065,ETHUSDT
1778446178251538,0,2316.21,0.0065,ETHUSDT
1778446178256397,0,2316.21,0.0411,ETHUSDT
1778446178256483,0,2316.21,0.0088,ETHUSDT
1778446178302406,1,2316.2,2.7817,ETHUSDT
1778446178304291,1,2316.2,0.6694,ETHUSDT
1778446178308801,1,2316.2,4.4202,ETHUSDT
1778446178308802,1,2316.19,0.0069,ETHUSDT
1778446178308803,1,2316.18,2.6455,ETHUSDT
1778446178308804,1,2316.18,1.761,ETHUSDT
1778446178308805,1,2316.17,0.0023,ETHUSDT
1778446178308806,1,2316.16,0.0133,ETHUSDT
1778446178308807,1,2316.15,0.0067,ETHUSDT
1778446178308808,1,2316.12,0.0202,ETHUSDT
1778446178308809,1,2316.11,0.924,ETHUSDT
1778446178309586,1,2316.11,3.482,ETHUSDT
1778446178309587,1,2316.11,4.7841,ETHUSDT
1778446178309588,1,2316.1,0.0023,ETHUSDT
1778446178309589,1,2316.09,0.0133,ETHUSDT
1778446178309590,1,2316.07,0.0023,ETHUSDT
1778446178309591,1,2316.06,0.0243,ETHUSDT
1778446178309592,1,2316.05,0.022,ETHUSDT
1778446178309593,1,2316.0,0.0023,ETHUSDT
1778446178310620,1,2315.99,0.0289,ETHUSDT
1778446178310621,1,2315.97,0.0179,ETHUSDT
1778446178310622,1,2315.96,0.3821,ETHUSDT
1778446178310623,1,2315.96,0.2,ETHUSDT
1778446178311611,1,2315.96,0.8,ETHUSDT
1778446178311612,1,2315.96,0.1,ETHUSDT
1778446178333415,1,2315.96,0.0242,ETHUSDT
1778446178377242,0,2315.97,0.0065,ETHUSDT
1778446178398122,0,2315.97,0.05,ETHUSDT
1778446178490812,1,2315.96,0.8641,ETHUSDT
1778446178572441,0,2315.97,0.0203,ETHUSDT
1778446178591546,0,2315.97,0.0345,ETHUSDT
1778446178617232,1,2315.96,0.0454,ETHUSDT
1778446178783027,1,2315.96,0.1986,ETHUSDT
1778446178799557,0,2315.97,0.0077,ETHUSDT
1778446178799558,0,2315.97,0.0077,ETHUSDT
1778446178809548,0,2315.97,0.0025,ETHUSDT
1778446178835467,1,2315.96,2.1589,ETHUSDT
1778446178877544,0,2315.97,0.0086,ETHUSDT
1778446178957561,0,2315.97,0.0863,ETHUSDT
1778446179038333,0,2315.97,0.0674,ETHUSDT
1778446179044183,1,2315.96,1.803,ETHUSDT
1778446179055499,0,2315.97,0.0215,ETHUSDT
1778446179235653,1,2315.96,4.7846,ETHUSDT
1778446179237830,1,2315.96,9.9727,ETHUSDT
1778446179237831,1,2315.96,1.1223,ETHUSDT
1778446179237832,1,2315.95,0.0141,ETHUSDT
1778446179237833,1,2315.94,0.3668,ETHUSDT
1778446179237834,1,2315.93,0.0023,ETHUSDT
1778446179241666,1,2315.89,0.0023,ETHUSDT
1778446179241667,1,2315.88,0.0378,ETHUSDT
1778446179241668,1,2315.87,0.3448,ETHUSDT
1778446179241669,1,2315.86,0.0023,ETHUSDT
1778446179241670,1,2315.85,0.0523,ETHUSDT
1778446179242678,1,2315.84,0.0202,ETHUSDT
1778446179242679,1,2315.83,0.696,ETHUSDT
1778446179242680,1,2315.81,0.0045,ETHUSDT
1778446179249863,1,2315.79,0.0136,ETHUSDT
1778446179249864,1,2315.78,0.0111,ETHUSDT
1778446179249865,1,2315.77,0.0092,ETHUSDT
1778446179249866,1,2315.76,0.5324,ETHUSDT
1778446179249867,1,2315.75,0.0642,ETHUSDT
1778446179251543,1,2315.74,0.0069,ETHUSDT
1778446179251544,1,2315.73,0.0112,ETHUSDT
1778446179251545,1,2315.72,0.0675,ETHUSDT
1778446179251546,1,2315.71,0.0133,ETHUSDT
1778446179251547,1,2315.69,0.0242,ETHUSDT
1778446179253807,1,2315.67,0.0067,ETHUSDT
1778446179263591,1,2315.66,0.0067,ETHUSDT
1778446179264755,1,2315.65,0.0068,ETHUSDT
1778446179264756,1,2315.65,0.0045,ETHUSDT
1778446179264757,1,2315.64,0.0053,ETHUSDT
1778446179264758,1,2315.61,0.0202,ETHUSDT
1778446179264759,1,2315.6,0.0331,ETHUSDT
1778446179279491,1,2315.57,0.0045,ETHUSDT
1778446179292539,1,2315.57,0.0337,ETHUSDT
1778446179300179,1,2315.57,7.4635,ETHUSDT
1778446179303525,1,2315.56,0.0023,ETHUSDT
1778446179305524,1,2315.54,0.0023,ETHUSDT
1778446179305525,1,2315.53,0.0067,ETHUSDT
1778446179305526,1,2315.52,0.0265,ETHUSDT
1778446179305527,1,2315.51,1.2046,ETHUSDT
1778446179305528,1,2315.5,0.0523,ETHUSDT
1778446179305529,1,2315.48,0.0283,ETHUSDT
1778446179310729,0,2315.48,0.0077,ETHUSDT
1778446179315418,1,2315.47,0.0177,ETHUSDT
1778446179318677,1,2315.46,0.0177,ETHUSDT
1778446179320265,1,2315.44,0.0069,ETHUSDT
1778446179320266,1,2315.42,0.0023,ETHUSDT
1778446179320267,1,2315.4,0.0053,ETHUSDT
1778446179334621,1,2315.39,0.007,ETHUSDT
1778446179334622,1,2315.39,0.0173,ETHUSDT
1778446179334623,1,2315.38,0.0037,ETHUSDT
1778446179336430,1,2315.38,0.001,ETHUSDT
1778446179337920,1,2315.36,0.0133,ETHUSDT
1778446179337921,1,2315.35,0.0133,ETHUSDT
1778446179337922,1,2315.34,0.0067,ETHUSDT
1778446179337923,1,2315.33,0.0067,ETHUSDT
1778446179337924,1,2315.32,0.0067,ETHUSDT
1778446179345525,1,2315.29,0.0023,ETHUSDT
1778446179345526,1,2315.27,0.0044,ETHUSDT
1778446179345527,1,2315.26,0.0461,ETHUSDT
1778446179348582,1,2315.27,0.0024,ETHUSDT
1778446179349479,1,2315.27,0.0044,ETHUSDT
1778446179350830,1,2315.26,0.0062,ETHUSDT
1778446179350831,1,2315.25,0.0067,ETHUSDT
1778446179351560,1,2315.23,0.0283,ETHUSDT
1778446179351561,1,2315.22,0.0023,ETHUSDT
1778446179357788,1,2315.2,0.0191,ETHUSDT
1778446179370478,1,2315.2,0.0505,ETHUSDT
1778446179370479,1,2315.19,0.0023,ETHUSDT
1778446179370480,1,2315.18,0.0133,ETHUSDT
1778446179370481,1,2315.17,0.0023,ETHUSDT
1778446179370482,1,2315.16,0.0067,ETHUSDT
1778446179370483,1,2315.15,0.0069,ETHUSDT
1778446179370484,1,2315.14,0.0133,ETHUSDT
1778446179370485,1,2315.12,0.0069,ETHUSDT
1778446179370486,1,2315.11,0.3492,ETHUSDT
1778446179370487,1,2315.09,0.0045,ETHUSDT
1778446179387449,1,2315.08,0.0091,ETHUSDT
1778446179392448,1,2315.06,0.0056,ETHUSDT
1778446179392449,1,2315.05,0.035,ETHUSDT
1778446179399454,1,2315.05,0.0088,ETHUSDT
1778446179401757,1,2315.04,0.0337,ETHUSDT
1778446179401758,1,2315.03,0.0499,ETHUSDT
1778446179401759,1,2315.02,0.0133,ETHUSDT
1778446179401760,1,2315.0,0.1317,ETHUSDT
1778446179401761,1,2314.99,0.0067,ETHUSDT
1778446179401762,1,2314.98,0.0305,ETHUSDT
1778446179405363,1,2314.97,0.0024,ETHUSDT
1778446179408591,1,2314.97,0.0087,ETHUSDT
1778446179408592,1,2314.96,0.0367,ETHUSDT
1778446179416072,1,2314.94,0.0136,ETHUSDT
1778446179416073,1,2314.93,0.011,ETHUSDT
1778446179416074,1,2314.92,0.0199,ETHUSDT
1778446179416075,1,2314.91,0.0069,ETHUSDT
1778446179416076,1,2314.9,0.0044,ETHUSDT
1778446179426505,1,2314.84,0.0223,ETHUSDT
1778446179426506,1,2314.83,0.3548,ETHUSDT
1778446179426507,1,2314.82,0.0019,ETHUSDT
1778446179426508,1,2314.82,0.005,ETHUSDT
1778446179439835,1,2314.81,0.0088,ETHUSDT
1778446179453777,1,2314.81,0.0391,ETHUSDT
1778446179453778,1,2314.8,0.0045,ETHUSDT
1778446179453779,1,2314.77,0.0136,ETHUSDT
1778446179453780,1,2314.76,0.0133,ETHUSDT
1778446179453781,1,2314.74,0.025,ETHUSDT
1778446179486903,1,2314.74,0.01,ETHUSDT
1778446179513567,1,2314.73,0.0041,ETHUSDT
1778446179593448,0,2314.74,2.3455,ETHUSDT
1778446179605202,0,2314.74,0.4318,ETHUSDT
1778446179807269,0,2314.74,0.0065,ETHUSDT
1778446179811481,0,2314.74,0.0439,ETHUSDT
1778446179813418,0,2314.74,0.0065,ETHUSDT
1778446179878224,1,2314.73,0.0204,ETHUSDT
1778446179959284,0,2314.74,0.0065,ETHUSDT
1778446179997244,1,2314.73,0.0447,ETHUSDT
1778446180031145,0,2314.74,0.0065,ETHUSDT
1778446180076447,1,2314.73,0.5891,ETHUSDT
1778446180076448,0,2314.74,0.8748,ETHUSDT
1778446180090606,0,2314.74,0.8748,ETHUSDT
1778446180120354,0,2314.74,0.1127,ETHUSDT
1778446180120359,0,2314.75,0.3604,ETHUSDT
1778446180120360,0,2314.76,0.0092,ETHUSDT
1778446180120362,0,2314.77,0.7812,ETHUSDT
1778446180120444,0,2314.77,0.4053,ETHUSDT
1778446180120448,0,2314.78,0.0133,ETHUSDT
1778446180120449,0,2314.8,0.0701,ETHUSDT
1778446180120450,0,2314.81,0.0133,ETHUSDT
1778446180120451,0,2314.82,0.0243,ETHUSDT
1778446180120452,0,2314.83,0.0092,ETHUSDT
1778446180120453,0,2314.84,0.0156,ETHUSDT
1778446180126983,0,2314.85,0.011,ETHUSDT
1778446180126984,0,2314.91,0.011,ETHUSDT
1778446180126985,0,2314.92,0.0026,ETHUSDT
1778446180126986,0,2314.93,0.011,ETHUSDT
1778446180126987,0,2314.94,0.0534,ETHUSDT
1778446180126988,0,2314.96,0.041,ETHUSDT
1778446180126989,0,2314.97,0.1179,ETHUSDT
1778446180126990,0,2314.98,3.6726,ETHUSDT
1778446180130555,0,2314.98,0.0088,ETHUSDT
1778446180130631,0,2314.99,0.0261,ETHUSDT
1778446180130632,0,2315.0,1.4,ETHUSDT
1778446180130633,0,2315.01,0.0134,ETHUSDT
1778446180130634,0,2315.03,0.0179,ETHUSDT
1778446180130635,0,2315.04,3.6943,ETHUSDT
1778446180130636,0,2315.04,9.4991,ETHUSDT
1778446180130637,0,2315.05,0.011,ETHUSDT
1778446180130638,0,2315.06,0.011,ETHUSDT
1778446180130639,0,2315.07,0.0165,ETHUSDT
1778446180130640,0,2315.09,0.0321,ETHUSDT
1778446180130641,0,2315.1,0.0044,ETHUSDT
1778446180149939,0,2315.11,0.0154,ETHUSDT
1778446180149940,0,2315.13,0.011,ETHUSDT
1778446180149941,0,2315.14,0.0022,ETHUSDT
1778446180149942,0,2315.15,0.0044,ETHUSDT
1778446180149943,0,2315.16,0.0276,ETHUSDT
1778446180149944,0,2315.17,0.011,ETHUSDT
1778446180149945,0,2315.19,0.0089,ETHUSDT
1778446180149946,0,2315.2,0.0108,ETHUSDT
1778446180159653,0,2315.21,0.4424,ETHUSDT
1778446180159654,0,2315.21,0.6662,ETHUSDT
1778446180159655,0,2315.23,0.0326,ETHUSDT
1778446180159656,0,2315.24,0.011,ETHUSDT
1778446180159657,0,2315.26,0.022,ETHUSDT
1778446180159658,0,2315.28,0.0158,ETHUSDT
1778446180163263,0,2315.29,0.1,ETHUSDT
1778446180163264,0,2315.3,0.0635,ETHUSDT
1778446180190595,1,2315.28,0.0139,ETHUSDT
1778446180238363,1,2315.29,1.0,ETHUSDT
1778446180284508,1,2315.29,1.4898,ETHUSDT
1778446180284509,1,2315.28,0.0334,ETHUSDT
1778446180286658,1,2315.27,0.0023,ETHUSDT
1778446180290080,1,2315.24,0.1292,ETHUSDT
1778446180291365,1,2315.24,0.0111,ETHUSDT
1778446180291366,1,2315.23,0.0067,ETHUSDT
1778446180291367,1,2315.22,0.0092,ETHUSDT
1778446180291368,1,2315.21,0.0113,ETHUSDT
1778446180291986,1,2315.2,0.3423,ETHUSDT
1778446180297902,1,2315.2,0.0311,ETHUSDT
1778446180298498,1,2315.19,0.0334,ETHUSDT
1778446180299630,1,2315.19,0.0447,ETHUSDT
1778446180362406,0,2315.2,0.2254,ETHUSDT
1778446180520340,0,2315.2,0.0864,ETHUSDT
1778446180548419,1,2315.19,0.0242,ETHUSDT
1778446180561567,1,2315.19,0.8583,ETHUSDT
1778446180561568,1,2315.18,0.0338,ETHUSDT
1778446180561569,1,2315.17,0.5762,ETHUSDT
1778446180561570,1,2315.16,0.0092,ETHUSDT
1778446180561571,1,2315.15,0.0133,ETHUSDT
1778446180561572,1,2315.14,0.0133,ETHUSDT
1778446180561573,1,2315.13,0.3448,ETHUSDT
1778446180561574,1,2315.12,0.0133,ETHUSDT
1778446180564410,1,2315.11,0.0136,ETHUSDT
1778446180564411,1,2315.1,0.011,ETHUSDT
1778446180564412,1,2315.07,0.0069,ETHUSDT
1778446180564413,1,2315.06,0.0468,ETHUSDT
1778446180564414,1,2315.05,0.5574,ETHUSDT
1778446180568493,1,2315.01,0.0199,ETHUSDT
1778446180573666,1,2315.0,0.0246,ETHUSDT
1778446180573667,1,2314.99,0.0136,ETHUSDT
1778446180573668,1,2314.98,0.3708,ETHUSDT
1778446180573669,1,2314.97,0.0243,ETHUSDT
1778446180573670,1,2314.96,0.0067,ETHUSDT
1778446180573671,1,2314.95,0.0089,ETHUSDT
1778446180573672,1,2314.94,0.0053,ETHUSDT
1778446180573673,1,2314.94,0.0491,ETHUSDT
1778446180573674,1,2314.93,0.0069,ETHUSDT
1778446180574689,1,2314.92,0.0188,ETHUSDT
1778446180574690,1,2314.91,0.685,ETHUSDT
1778446180574691,1,2314.9,0.0198,ETHUSDT
1778446180576428,1,2314.87,0.0069,ETHUSDT
1778446180576429,1,2314.85,0.0067,ETHUSDT
1778446180576430,1,2314.84,0.0022,ETHUSDT
1778446180576431,1,2314.83,0.0077,ETHUSDT
1778446180576432,1,2314.81,0.0044,ETHUSDT
1778446180576433,1,2314.8,0.011,ETHUSDT
1778446180576434,1,2314.78,0.3445,ETHUSDT
1778446180577705,1,2314.78,0.9626,ETHUSDT
1778446180577706,1,2314.78,1.0382,ETHUSDT
1778446180577707,1,2314.76,0.011,ETHUSDT
1778446180619575,1,2314.74,0.008,ETHUSDT
1778446180627233,1,2314.74,0.4315,ETHUSDT
1778446180792433,1,2314.74,0.4,ETHUSDT
1778446181069394,1,2314.74,0.1893,ETHUSDT
1778446181089616,0,2314.74,0.0065,ETHUSDT
1778446181185624,0,2314.74,0.0533,ETHUSDT
1778446181336496,0,2314.74,0.0086,ETHUSDT
1778446181394463,1,2314.73,0.3413,ETHUSDT
1778446181396708,0,2314.74,0.7214,ETHUSDT
1778446181679413,0,2314.74,8.1288,ETHUSDT
1778446181679416,0,2314.75,0.3888,ETHUSDT
1778446181684484,0,2314.78,0.0023,ETHUSDT
1778446181684485,0,2314.79,0.0076,ETHUSDT
1778446181684486,0,2314.8,0.0023,ETHUSDT
1778446181684487,0,2314.81,0.0177,ETHUSDT
1778446181691874,0,2314.84,0.0045,ETHUSDT
1778446181695628,0,2314.87,0.0089,ETHUSDT
1778446181699529,0,2314.88,0.0089,ETHUSDT
1778446181719408,0,2314.89,0.0045,ETHUSDT
1778446181723137,0,2314.9,0.0265,ETHUSDT
1778446181723138,0,2314.91,0.0243,ETHUSDT
1778446181723139,0,2314.92,0.0374,ETHUSDT
1778446181726014,0,2314.93,0.0155,ETHUSDT
1778446181726015,0,2314.94,0.0202,ETHUSDT
1778446181730513,0,2314.95,1.4268,ETHUSDT
1778446181737544,0,2314.96,0.0262,ETHUSDT
1778446181865467,1,2314.95,0.9654,ETHUSDT
1778446181901456,0,2314.96,0.05,ETHUSDT
1778446181928266,1,2314.95,0.0337,ETHUSDT
1778446181945723,0,2314.96,0.2131,ETHUSDT
1778446181998569,1,2314.95,6.2599,ETHUSDT
1778446181998570,1,2314.95,0.7615,ETHUSDT
1778446181998571,1,2314.94,0.0315,ETHUSDT
1778446181998572,1,2314.93,0.2929,ETHUSDT
1778446181998573,1,2314.92,0.0133,ETHUSDT
1778446181998574,1,2314.9,0.0023,ETHUSDT
1778446181998575,1,2314.89,0.0202,ETHUSDT
1778446181998576,1,2314.88,2.1008,ETHUSDT
1778446181998577,1,2314.87,0.009,ETHUSDT
1778446182002404,1,2314.86,0.0353,ETHUSDT
1778446182003254,1,2314.85,0.0023,ETHUSDT
1778446182003255,1,2314.84,0.0068,ETHUSDT
1778446182014756,1,2314.83,0.0242,ETHUSDT
1778446182044616,1,2314.83,0.0559,ETHUSDT
1778446182044617,1,2314.82,0.3392,ETHUSDT
1778446182044618,1,2314.81,0.0023,ETHUSDT
1778446182044619,1,2314.8,0.0269,ETHUSDT
1778446182044620,1,2314.77,0.0136,ETHUSDT
1778446182044621,1,2314.76,0.5249,ETHUSDT
1778446182044622,1,2314.74,0.0069,ETHUSDT
1778446182079475,1,2314.73,0.728,ETHUSDT
1778446182079476,1,2314.73,0.546,ETHUSDT
1778446182079477,1,2314.73,0.815,ETHUSDT
1778446182080733,1,2314.73,0.599,ETHUSDT
1778446182080734,1,2314.73,0.599,ETHUSDT
1778446182080735,1,2314.73,0.815,ETHUSDT
1778446182080736,1,2314.73,0.554,ETHUSDT
1778446182080737,1,2314.73,0.815,ETHUSDT
1778446182081444,1,2314.73,0.599,ETHUSDT
1778446182098513,1,2314.73,6.8746,ETHUSDT
1778446182098517,1,2314.72,0.0113,ETHUSDT
1778446182102051,1,2314.71,0.0133,ETHUSDT
1778446182102052,1,2314.7,0.0046,ETHUSDT
1778446182102053,1,2314.69,0.0133,ETHUSDT
1778446182102054,1,2314.68,0.0123,ETHUSDT
1778446182102055,1,2314.67,0.0202,ETHUSDT
1778446182102056,1,2314.66,0.0133,ETHUSDT
1778446182107926,1,2314.62,0.0089,ETHUSDT
1778446182107927,1,2314.61,0.0133,ETHUSDT
1778446182107928,1,2314.6,0.0274,ETHUSDT
1778446182107929,1,2314.59,0.1342,ETHUSDT
1778446182107930,1,2314.58,0.0044,ETHUSDT
1778446182107931,1,2314.57,0.011,ETHUSDT
1778446182107932,1,2314.56,0.0166,ETHUSDT
1778446182107933,1,2314.55,0.0066,ETHUSDT
1778446182107934,1,2314.54,0.0113,ETHUSDT
1778446182107935,1,2314.53,0.9303,ETHUSDT
1778446182107936,1,2314.53,0.0697,ETHUSDT
1778446182107937,1,2314.52,0.0497,ETHUSDT
1778446182107938,1,2314.51,0.0022,ETHUSDT
